token,token_id,n_occurrences,n_people,pct_people
LAB_formueindk_brutto_Q22,8141,5828259,4045223,0.448041
TIM_YEAR_1979,852,5798827,5241373,0.580525
LAB_db07_853200.0,5407,5791532,130305,0.014432
LAB_skatmvialt_13_Q9,8557,5778494,2575200,0.285224
HEA_speciale_440199,25986,5767427,1113239,0.1233
EDU_course_level_B,32180,5766843,843463,0.09342
LAB_bredt_loen_beloeb_Q18,6254,5764301,2199661,0.24363
LAB_bredt_loen_beloeb_Q16,6261,5729531,2248887,0.249083
TIM_AGE_38,976,5727472,5541270,0.613741
HEA_atc_N02BF01,9764,5710802,531754,0.058896
LAB_bredt_loen_beloeb_Q31,6209,5707478,1960942,0.21719
TIM_YEAR_1978,851,5701454,5150149,0.570421
HEA_atc_R03BB04,9987,5700725,221767,0.024562
HEA_speciale_510113,26106,5699240,183966,0.020376
DEM_kom_101,1053,5664319,2079771,0.230352
LAB_skatmvialt_13_Q2,8566,5648207,2860738,0.31685
TIM_AGE_39,977,5627428,5455361,0.604226
LAB_bredt_loen_beloeb_Q63,6270,5627114,1439045,0.159386
EDU_dagesyg_2,39986,5624956,1155071,0.127934
LAB_bredt_loen_beloeb_Q17,6224,5619833,2223956,0.246321
HEA_atc_S01XA20,8872,5614084,504571,0.055885
TIM_YEAR_1977,850,5604981,5060407,0.560481
HEA_DDK_manual_bin_20_30,10515,5596061,1146173,0.126948
LAB_db07_620200.0,5399,5584862,117866,0.013055
LAB_db07_11100.0,5441,5580661,80256,0.008889
HEA_atc_R06AE07,8901,5580144,1227114,0.135913
LAB_branche_77_11101,4720,5532894,527728,0.05845
TIM_AGE_40,978,5531216,5372402,0.595037
TIM_YEAR_1976,849,5507483,4969078,0.550366
EDU_dageaktiv_17,39926,5503028,1179988,0.130693
HEA_speciale_800130,29853,5479328,131950,0.014615
HEA_atc_J01CF01,9009,5478535,2326965,0.25773
EDU_udel_23,35747,5470016,2349901,0.260271
LAB_bredt_loen_beloeb_Q64,6214,5463078,1402406,0.155328
LAB_bredt_loen_beloeb_Q19,6202,5456972,2159957,0.239233
HEA_atc_N05AH04,9967,5456338,282808,0.031323
EDU_field_121030,32319,5455445,1292446,0.143149
HEA_speciale_807115,29047,5454823,1308052,0.144877
TIM_AGE_41,979,5438162,5291845,0.586115
LAB_bredt_loen_beloeb_Q20,6201,5411516,2135689,0.236545
TIM_YEAR_1975,848,5408654,4872112,0.539626
LAB_db07_477110.0,5514,5407883,155762,0.017252
LAB_skatmvialt_13_Q13,8550,5378804,2562887,0.283861
TIM_AGE_42,980,5345286,5210351,0.577089
HEA_speciale_800471,25963,5344498,1831908,0.202899
TIM_YEAR_1974,847,5311085,4776790,0.529068
LAB_folkefortid_13_Q7,7931,5289741,1388186,0.153753
HEA_speciale_800106,29037,5284827,1600110,0.177225
LAB_db07_620100.0,5607,5264215,117368,0.012999
TIM_AGE_43,981,5253841,5129679,0.568154
LAB_bredt_loen_beloeb_Q30,6207,5242699,1951190,0.21611
TIM_YEAR_1973,846,5208261,4682303,0.518603
LAB_db07_692000.0,5455,5194064,80776,0.008947
LAB_bredt_loen_beloeb_Q21,6266,5192254,2104947,0.23314
LAB_skatmvialt_13_Q8,8552,5183031,2413857,0.267354
LAB_bredt_loen_beloeb_Q23,6196,5176698,2062965,0.22849
HEA_speciale_501110,31021,5175616,1443587,0.159889
LAB_bredt_loen_beloeb_Q65,6230,5174667,1353197,0.149878
LAB_dispon_13_Q7,6316,5168516,2708094,0.299943
LAB_bredt_loen_beloeb_Q22,6251,5165163,2082896,0.230698
LAB_db07_451120.0,5400,5164622,78977,0.008747
TIM_AGE_44,982,5159746,5045690,0.558851
HEA_speciale_501606,25971,5158772,1958407,0.21691
HEA_atc_R03AK06,9910,5133473,197100,0.02183
HEA_speciale_193505,26053,5126213,1413968,0.156608
HEA_speciale_803201,25908,5115748,1196831,0.132559
LAB_db07_432200.0,5489,5109283,64809,0.007178
LAB_dispon_13_Q9,6318,5106028,2499869,0.276881
TIM_YEAR_1972,845,5100584,4584630,0.507785
DEM_civst_G,1468,5090580,4597543,0.509215
HEA_atc_J01EB02,8845,5083645,1693730,0.187594
HEA_speciale_802146,26143,5078248,1581089,0.175118
LAB_formueindk_brutto_Q29,8143,5070258,3372739,0.373558
LAB_skatmvialt_13_Q6,8569,5065889,2278908,0.252408
TIM_AGE_45,983,5065337,4960723,0.54944
HEA_atc_C03DA01,8963,5064189,373575,0.041376
HEA_atc_B01AC07,9434,5062493,130213,0.014422
SOC_frakkod_90,40098,5047733,1831832,0.20289
LAB_bredt_loen_beloeb_Q29,6226,5037066,1957247,0.216781
LAB_rentudgpr_Q4,8438,5030054,2396623,0.265445
LAB_skatmvialt_13_Q7,8549,5008785,2342734,0.259477
TIM_YEAR_1971,844,4995881,4488774,0.497168
LAB_formueindk_brutto_Q16,8164,4995594,3056734,0.338558
LAB_bredt_loen_beloeb_Q24,6246,4991022,2033559,0.225233
LAB_bredt_loen_beloeb_Q66,6239,4975395,1319312,0.146125
HEA_speciale_440110,25958,4971816,1078042,0.119402
HEA_speciale_501300,26050,4970292,2278100,0.252318
TIM_AGE_46,984,4969945,4874293,0.539868
LAB_dispon_13_Q5,6296,4966049,2771807,0.307
HEA_DW_manual_bin_1,10552,4952787,1463406,0.162084
HEA_atc_N02BA01,8895,4947631,357239,0.039567
HEA_atc_A02BC05,9931,4942111,576033,0.0638
HEA_speciale_070110,26024,4939438,1595368,0.1767
HEA_atc_N06BA04,9472,4933181,185708,0.020569
LAB_formueindk_brutto_Q24,8139,4926005,3737949,0.414008
LAB_skatmvialt_13_Q14,8537,4918885,2484881,0.275221
HEA_speciale_802112,25942,4916080,2629345,0.291221
HEA_speciale_443119,25935,4910316,1106685,0.122574
LAB_db07_212000.0,5444,4907286,65582,0.007264
HEA_speciale_511012,25898,4896898,657355,0.072807
TIM_YEAR_1970,843,4890955,4396554,0.486954
HEA_atc_M04AA01,8841,4890758,235203,0.026051
LAB_bredt_loen_beloeb_Q27,6263,4878299,1986833,0.220058
HEA_speciale_501503,25952,4878234,1818818,0.201449
TIM_AGE_47,985,4875661,4788551,0.530371
HEA_atc_D01AC20,9050,4861646,2070496,0.229324
HEA_atc_G04BE03,9862,4858255,435499,0.048235
HEA_atc_R01AD09,9832,4848252,1078355,0.119437
LAB_bredt_loen_beloeb_Q28,6206,4846950,1967422,0.217908
LAB_assets_Q26,8734,4842944,2769190,0.30671
LAB_assets_Q24,8752,4833315,2575019,0.285204
LAB_bredt_loen_beloeb_Q67,6258,4818226,1284922,0.142316
HEA_speciale_449991,25924,4814742,1057838,0.117164
LAB_db07_563000.0,5624,4808709,230385,0.025517
LAB_bredt_loen_beloeb_Q25,6268,4803312,2005194,0.222092
HEA_speciale_820501,26098,4799312,1212558,0.134301
LAB_db07_682040.0,5509,4798569,97878,0.010841
TIM_YEAR_1969,842,4784093,4305097,0.476825
TIM_AGE_48,986,4779240,4700045,0.520568
HEA_speciale_802103,25940,4746476,1367485,0.15146
LAB_bredt_loen_beloeb_Q26,6225,4744992,1988898,0.220287
HEA_atc_N05BA12,9115,4709535,320633,0.035513
LAB_dispon_13_Q6,6352,4683626,2657440,0.294333
TIM_AGE_49,987,4677054,4605397,0.510085
TIM_YEAR_1968,841,4672971,4210923,0.466394
HEA_speciale_510104,28998,4667094,1064711,0.117925
LAB_skatmvialt_13_Q15,8551,4664186,2418741,0.267895
HEA_speciale_807175,25988,4661834,1378484,0.152678
HEA_atc_N07BC02,9146,4656691,69413,0.007688
LAB_bredt_loen_beloeb_Q68,6255,4655329,1244784,0.13787
HEA_speciale_542173,29228,4606873,230650,0.025546
EDU_udel_30,35740,4603024,2193424,0.24294
LAB_folkefortid_13_Q9,7926,4587072,964017,0.106773
TIM_AGE_50,988,4576217,4511588,0.499695
LAB_korydial_Q3,7808,4566662,1550515,0.171732
HEA_atc_D07AC01,8902,4561108,1367292,0.151439
DEM_familie_type_9.0,1406,4551796,3645062,0.40372
TIM_YEAR_1967,840,4550898,4111346,0.455365
LAB_assets_Q25,8736,4548526,2536124,0.280896
HEA_atc_J02AC01,9072,4542169,1272689,0.140961
LAB_assets_Q36,8806,4530363,2527965,0.279993
LAB_db07_889140.0,5382,4525195,127784,0.014153
DEM_female_0,164,4517106,4517106,0.500306
DEM_female_1,163,4511576,4511576,0.499694
HEA_atc_N02AG02,8863,4505386,335009,0.037105
TIM_AGE_51,989,4475842,4417776,0.489305
LAB_bredt_loen_beloeb_Q69,6203,4471698,1209003,0.133907
HEA_speciale_501420,26010,4464709,1298988,0.143873
LAB_db07_889990.0,5430,4460512,138511,0.015341
LAB_db07_702200.0,5386,4454027,133429,0.014778
LAB_socio13_330,1485,4451399,829770,0.091904
DEM_fm_mark_1,1456,4448577,3610558,0.399899
HEA_speciale_501801,26005,4444290,2340737,0.259256
LAB_disco_900000,2336,4440617,566307,0.062723
LAB_tilstand_kode_11591,6130,4429898,341220,0.037793
LAB_off_overforsel_13_Q2,6902,4423246,2582190,0.285999
HEA_atc_N02BF02,10048,4422951,249684,0.027655
TIM_YEAR_1966,839,4422797,4006090,0.443707
LAB_dispon_13_Q10,6320,4401930,2346947,0.259943
HEA_speciale_807113,26178,4383725,1544756,0.171094
TIM_AGE_52,990,4372527,4320465,0.478527
HEA_speciale_440373,26020,4367121,952092,0.105452
LAB_soc_status_kode_312,5362,4364272,878595,0.097312
LAB_dispon_13_Q2,6331,4358185,2171098,0.240467
LAB_db07_532000.0,5592,4352580,269350,0.029833
LAB_db07_862300.0,5439,4349410,46805,0.005184
HEA_speciale_501507,26180,4313670,1579658,0.17496
HEA_speciale_440302,25979,4306655,945166,0.104685
EDU_dageialtfra_3,39942,4300567,1089743,0.120698
TIM_YEAR_1965,838,4299592,3904454,0.43245
HEA_speciale_620101,31070,4298719,92649,0.010262
LAB_db07_873010.0,5495,4294181,102735,0.011379
EDU_dageaktiv_14,39923,4294090,1155871,0.128022
HEA_atc_J01FA10,9123,4288069,1895411,0.209932
HEA_speciale_802149,29040,4279061,1608195,0.178121
HEA_speciale_040120,26001,4275470,2270238,0.251447
LAB_rentudgpr_Q5,8442,4271084,2163004,0.23957
TIM_AGE_53,991,4270406,4223879,0.467829
LAB_db07_861000,3194,4257619,312283,0.034588
LAB_db07_841200.0,5388,4254191,136203,0.015086
HEA_speciale_501302,25951,4247249,413344,0.045781
LAB_skatmvialt_13_Q16,8558,4239338,2316616,0.256584
HEA_atc_D07AC13,8949,4215542,1466223,0.162396
DEM_familie_type_7.0,1409,4210758,3979270,0.440737
LAB_bredt_loen_beloeb_Q70,6221,4202197,1166106,0.129156
HEA_atc_N05CD02,8852,4190950,226450,0.025081
TIM_YEAR_1964,837,4180303,3805633,0.421505
HEA_speciale_440443,25938,4179831,1044804,0.115721
TIM_AGE_54,992,4171634,4130268,0.457461
HEA_DWG_manual_bin_15_20,10502,4170519,1046656,0.115926
LAB_loenmv_13_Q2,6602,4168016,2500314,0.27693
LAB_off_overforsel_13_Q3,6930,4166162,2764569,0.306199
LAB_db07_561020.0,5393,4147601,194462,0.021538
LAB_skatmvialt_13_Q23,8559,4144026,2224342,0.246364
LAB_skatmvialt_13_Q22,8539,4142698,2233681,0.247398
LAB_db07_466900.0,5481,4138484,83274,0.009223
LAB_db07_551010.0,5501,4132245,170116,0.018842
LAB_skatmvialt_13_Q3,8567,4132114,2327688,0.25781
LAB_formueindk_brutto_Q21,8138,4119216,3380719,0.374442
LAB_skatmvialt_13_Q21,8553,4115086,2234645,0.247505
LAB_db07_853120.0,5435,4098577,79185,0.00877
LAB_db07_711210.0,5487,4095191,74043,0.008201
HEA_ICD10_DZ039,10720,4092217,2220946,0.245988
HEA_atc_R03BA05,9127,4090043,325931,0.0361
LAB_skatmvialt_13_Q24,8562,4085248,2193924,0.242995
TIM_AGE_55,993,4072835,4036190,0.447041
TIM_YEAR_1963,836,4064217,3709150,0.410819
LAB_skatmvialt_13_Q20,8542,4063529,2230699,0.247068
LAB_formueindk_brutto_Q15,8147,4044702,2591244,0.287001
HEA_speciale_440146,26007,4040820,1002728,0.11106
LAB_formueindk_brutto_Q31,8144,4037789,3106608,0.344082
LAB_erhvervsindk_13_Q6,6523,4035548,2360355,0.261429
LAB_skatmvialt_13_Q5,8536,4017238,2187915,0.242329
LAB_formueindk_brutto_Q19,8157,4016825,2816270,0.311925
LAB_bredt_loen_beloeb_Q71,6271,4015223,1127791,0.124912
LAB_socio13_114,1489,4005034,726304,0.080444
LAB_skatmvialt_13_Q25,8540,3997591,2150401,0.238174
LAB_skatmvialt_13_Q19,8561,3995498,2221322,0.246029
DEM_manual_bin_antefam_manual_bin_3,1437,3980655,2326123,0.257637
TIM_AGE_56,994,3970849,3938508,0.436222
LAB_socio13_323,1480,3967412,942623,0.104403
HEA_speciale_802142,26049,3963887,1577989,0.174775
HEA_atc_D06AX01,8923,3956221,2295639,0.254261
TIM_YEAR_1962,835,3955726,3618457,0.400774
LAB_skatmvialt_13_Q18,8535,3945829,2223148,0.246232
LAB_skatmvialt_13_Q17,8554,3936872,2238988,0.247986
HEA_DDK_manual_bin_30_40,10519,3932122,473750,0.052472
LAB_disco_411500,2309,3925976,381914,0.0423
LAB_formueindk_brutto_Q30,8135,3920371,3104817,0.343884
HEA_atc_R03AL01,8856,3910572,172029,0.019054
LAB_perindkialt_13_Q27,6419,3897944,2228190,0.24679
HEA_speciale_802109,26182,3897361,1993412,0.220787
LAB_ovrig_overforsel_13_Q7,7597,3894980,2982692,0.330357
HEA_atc_N02AJ06,9753,3892291,613138,0.06791
HEA_atc_C09BA02,9051,3890374,183594,0.020335
LAB_tilstand_kode_17100,6133,3884181,433760,0.048042
LAB_perindkialt_13_Q28,6401,3883633,2220646,0.245955
DEM_Death,1465,3882836,2378945,0.263488
EDU_dageulovfra_1,40009,3882120,827453,0.091647
LAB_skatmvialt_13_Q26,8538,3879166,2094557,0.231989
HEA_speciale_449993,26088,3872610,883216,0.097823
LAB_perindkialt_13_Q17,6438,3870844,2033031,0.225175
LAB_perindkialt_13_Q23,6420,3867115,2184288,0.241928
LAB_dispon_13_Q11,6297,3865421,2193227,0.242918
TIM_AGE_57,995,3863563,3835254,0.424786
LAB_db07_452010.0,5494,3851298,69793,0.00773
TIM_YEAR_1961,834,3850767,3530543,0.391036
LAB_branche_77_99998,5317,3844271,1726492,0.191223
LAB_perindkialt_13_Q21,6421,3839380,2199165,0.243575
LAB_bredt_loen_beloeb_Q72,6275,3835900,1086015,0.120285
LAB_korydial_Q2,7805,3827052,1552431,0.171944
LAB_perindkialt_13_Q4,6450,3823039,2024158,0.224192
HEA_atc_C07AG02,9167,3814436,125086,0.013854
LAB_perindkialt_13_Q26,6397,3814272,2220372,0.245924
HEA_atc_C01DA14,8942,3813995,173231,0.019187
LAB_perindkialt_13_Q29,6414,3810885,2197779,0.243422
LAB_perindkialt_13_Q22,6422,3808557,2193226,0.242918
LAB_rentudgpr_Q6,8435,3776212,1993312,0.220776
LAB_db07_812900.0,5428,3775019,106756,0.011824
LAB_folkefortid_13_Q4,7932,3771335,1217094,0.134803
LAB_db07_942000.0,5545,3768488,161101,0.017843
LAB_perindkialt_13_Q30,6415,3766080,2186273,0.242148
LAB_perindkialt_13_Q24,6426,3765177,2180818,0.241543
HEA_speciale_511020,25926,3761191,475291,0.052642
LAB_skatmvialt_13_Q27,8547,3759933,2040794,0.226035
TIM_AGE_58,996,3750621,3725854,0.412669
LAB_perindkialt_13_Q19,6443,3748713,2087247,0.23118
TIM_YEAR_1960,833,3747109,3443187,0.381361
HEA_atc_A03FA01,8914,3742782,1033793,0.114501
LAB_perindkialt_13_Q25,6424,3740833,2199073,0.243565
EDU_disced_10201012,35799,3736868,3678550,0.407429
HEA_speciale_502120,31254,3728727,911031,0.100904
DEM_relation_Full sibling,1462,3726500,2489272,0.275707
HEA_speciale_440181,25960,3726441,791369,0.087651
LAB_perindkialt_13_Q20,6423,3721705,2139171,0.236931
LAB_folkefortid_13_Q3,7927,3719992,1196307,0.132501
LAB_db07_433410.0,5503,3716954,44785,0.00496
HEA_atc_N06AB10,9988,3712940,248172,0.027487
LAB_off_overforsel_13_Q5,6910,3686054,2160110,0.23925
LAB_socio13_210,1490,3684795,1422846,0.157592
LAB_off_overforsel_13_Q4,6895,3683278,2369634,0.262456
LAB_db07_853110.0,5420,3678928,109276,0.012103
LAB_db07_842400.0,5467,3670972,35286,0.003908
EDU_disced_10201011,35802,3669444,3632401,0.402318
LAB_stip_Q10,7697,3667045,1317292,0.145901
HEA_atc_N06AA09,9137,3656835,335375,0.037146
LAB_db07_781000.0,5390,3651441,83402,0.009237
LAB_perindkialt_13_Q31,6418,3648431,2149274,0.23805
TIM_YEAR_1959,832,3647817,3359647,0.372108
HEA_atc_R05FA02,8919,3642833,1347704,0.149269
TIM_AGE_59,997,3640226,3618438,0.400771
LAB_skatmvialt_13_Q4,8568,3640110,2161337,0.239386
LAB_perindkialt_13_Q3,6403,3638209,2165554,0.239853
LAB_resuink_13_Q6,8238,3632508,2689274,0.297859
HEA_atc_J01FA06,8878,3630431,1629526,0.180483
HEA_speciale_820602,26009,3626138,1090999,0.120837
HEA_atc_B03BA01,9073,3621267,349200,0.038677
LAB_skatmvialt_13_Q28,8545,3618164,1979618,0.219259
HEA_speciale_440160,26120,3606775,982210,0.108788
LAB_dispon_13_Q12,6325,3597932,2071026,0.229383
LAB_bredt_loen_beloeb_Q73,6227,3593075,1046617,0.115921
HEA_atc_R01AD05,8922,3589740,548656,0.060768
LAB_db07_439910.0,5454,3588906,53162,0.005888
LAB_perindkialt_13_Q32,6417,3587569,2114376,0.234184
HEA_atc_C05AA08,9138,3583769,1194967,0.132352
LAB_soc_status_kode_314,5351,3581404,132486,0.014674
HEA_speciale_510106,28164,3580710,963710,0.106739
LAB_perindkialt_13_Q5,6455,3579435,2021545,0.223903
LAB_bredt_loen_beloeb_Q74,6222,3561680,1021051,0.11309
EDU_ects_Q22,32208,3560101,493529,0.054662
HEA_atc_N05AH03,9777,3556028,120468,0.013343
LAB_db07_960210.0,5424,3551734,39123,0.004333
LAB_db07_931200.0,5554,3550983,124761,0.013818
TIM_YEAR_1958,831,3548738,3276092,0.362854
LAB_perindkialt_13_Q18,6439,3547536,2019217,0.223645
TIM_AGE_60,998,3531178,3512107,0.388994
LAB_folkefortid_13_Q10,7925,3530953,524585,0.058102
HEA_atc_A02AA04,8976,3524606,501281,0.055521
LAB_db07_471110.0,5425,3519486,131028,0.014512
LAB_assets_Q37,8786,3512957,2110542,0.23376
LAB_disco08_522300,1631,3494427,578380,0.06406
LAB_off_overforsel_13_Q6,6970,3482209,2141773,0.237219
LAB_skatmvialt_13_Q29,8563,3465529,1914349,0.21203
LAB_db07_531000.0,5666,3460169,69079,0.007651
HEA_speciale_192003,26012,3459931,662192,0.073343
HEA_atc_A10AC01,8994,3453680,108773,0.012047
TIM_YEAR_1957,830,3450572,3193350,0.353689
LAB_db07_852010,3118,3448385,310753,0.034418
LAB_dispon_13_Q13,6324,3426519,1983214,0.219657
HEA_speciale_630111,26064,3425317,414057,0.04586
TIM_AGE_61,999,3422528,3406398,0.377286
LAB_nace_851100,3899,3421137,278928,0.030894
LAB_socio_gl_42,1522,3417514,474750,0.052582
LAB_perindkialt_13_Q33,6411,3411383,2050587,0.227119
LAB_rentudgpr_Q7,8471,3406063,1858770,0.205874
HEA_speciale_440232,25999,3399055,995254,0.110232
HEA_speciale_440349,25995,3399054,995254,0.110232
HEA_speciale_440364,26014,3399044,995245,0.110231
HEA_speciale_440148,26032,3399042,995248,0.110232
SOC_afgtypko_21,40034,3392667,1622108,0.179662
HEA_speciale_440377,25965,3388677,993402,0.110027
HEA_atc_D01AC08,8842,3385850,1053473,0.116681
LAB_db07_682010.0,5477,3382449,59273,0.006565
LAB_perindkialt_13_Q39,6437,3377362,1992304,0.220664
LAB_perindkialt_13_Q40,6398,3372674,1984806,0.219833
HEA_speciale_510109,28607,3364597,664858,0.073638
LAB_bredt_loen_beloeb_Q75,6292,3363466,979223,0.108457
LAB_perindkialt_13_Q38,6402,3360534,1996039,0.221078
LAB_perindkialt_13_Q41,6400,3354335,1970702,0.218271
HEA_atc_J05AB01,8887,3352695,829929,0.091921
TIM_YEAR_1956,829,3352158,3110324,0.344494
LAB_perindkialt_13_Q37,6425,3349839,2000801,0.221605
LAB_db07_467310.0,5479,3349140,62749,0.00695
LAB_erhvervsindk_13_Q7,6501,3345618,2140405,0.237067
HEA_atc_M01AX05,10022,3342685,448009,0.049621
HEA_speciale_440475,26136,3336515,983555,0.108937
EDU_udd_1117,33324,3334978,1601847,0.177418
LAB_perindkialt_13_Q36,6412,3331831,2000655,0.221589
LAB_perindkialt_13_Q34,6395,3326008,2013687,0.223032
HEA_atc_D07AD01,8844,3324226,908748,0.100651
HEA_atc_A10BB12,9750,3320557,130708,0.014477
TIM_AGE_62,1000,3317984,3304112,0.365957
LAB_disco_913200,2316,3307149,463459,0.051332
LAB_perindkialt_13_Q35,6413,3306734,1999364,0.221446
LAB_perindkialt_13_Q42,6399,3306220,1952029,0.216203
HEA_atc_C07AA05,9120,3297166,334972,0.037101
HEA_atc_R06AX26,9857,3296626,723321,0.080114
HEA_speciale_621019,25969,3293969,71000,0.007864
LAB_skatmvialt_13_Q30,8546,3293126,1840633,0.203865
LAB_korydial_Q4,7806,3288174,1227299,0.135933
EDU_udel_51,35743,3286758,1207680,0.13376
LAB_bredt_loen_beloeb_Q76,6264,3284571,948083,0.105008
HEA_atc_P01BC01,9042,3279289,277519,0.030737
HEA_speciale_070130,26230,3278805,966322,0.107028
LAB_perindkialt_13_Q2,6440,3278673,1736509,0.192333
TIM_YEAR_1955,828,3254879,3028521,0.335433
HEA_atc_C08DA01,8897,3253927,152843,0.016929
LAB_perindkialt_13_Q43,6409,3246614,1923622,0.213057
LAB_db07_889110.0,5569,3246305,42572,0.004715
HEA_speciale_802302,26194,3240912,1402131,0.155297
EDU_audd_0,35881,3235524,1975704,0.218825
EDU_disced_90992010,35800,3235524,1975704,0.218825
EDU_field_991010,35772,3235524,1975704,0.218825
DEM_manual_bin_antpersf_manual_bin_5,1429,3231795,2243812,0.24852
DEM_manual_bin_antboernf_manual_bin_3,1418,3225042,2293279,0.253999
EDU_field_122010,32325,3215252,631029,0.069892
LAB_bredt_loen_beloeb_Q77,6259,3215101,923421,0.102276
TIM_AGE_63,1001,3214813,3203036,0.354762
LAB_dispon_13_Q14,6321,3201270,1906409,0.21115
EDU_audd_1108,35890,3193074,3172997,0.351435
LAB_perindkialt_13_Q16,6429,3180524,1830840,0.20278
HEA_atc_G04CA02,9763,3173663,249972,0.027686
HEA_atc_C10AA07,10025,3172412,198382,0.021972
LAB_perindkialt_13_Q44,6431,3167959,1886900,0.20899
LAB_db07_869090.0,5409,3167117,91227,0.010104
TIM_YEAR_1954,827,3160049,2948384,0.326558
HEA_atc_N05AX08,9348,3158746,137984,0.015283
LAB_loenmv_13_Q3,6618,3156090,2085352,0.23097
HEA_speciale_501152,29041,3155169,1759421,0.19487
HEA_atc_C08CA02,8860,3151742,130735,0.01448
HEA_speciale_440268,25966,3143314,701181,0.077662
LAB_db07_14100.0,5401,3137361,57117,0.006326
LAB_rentudgpr_Q8,8440,3135397,1757506,0.194658
EDU_udd_1199,34106,3133296,576121,0.06381
HEA_atc_N04BA02,8928,3124305,66837,0.007403
DEM_kom_751,1068,3118277,961800,0.106527
TIM_AGE_64,1002,3111022,3101008,0.343462
LAB_skatmvialt_13_Q31,8548,3109340,1760946,0.195039
HEA_atc_A06AD65,9681,3108285,720164,0.079764
DEM_familie_type_3.0,1407,3106332,2465398,0.273063
LAB_assets_Q23,8737,3102269,1830583,0.202752
LAB_dispon_13_Q15,6330,3081674,1863922,0.206445
HEA_speciale_802106,25978,3079334,1248921,0.138328
LAB_db07_651200.0,5385,3077880,52839,0.005852
LAB_db07_854100.0,5492,3077550,131752,0.014593
LAB_off_overforsel_13_Q8,6896,3076428,1799435,0.199302
LAB_perindkialt_13_Q45,6406,3075293,1847156,0.204588
LAB_resuink_13_Q1,8267,3068683,1143881,0.126694
HEA_atc_A10AB05,9900,3067965,86696,0.009602
TIM_YEAR_1953,826,3063907,2867153,0.317561
LAB_db07_281110.0,5528,3058723,48893,0.005415
LAB_db07_493200.0,5543,3054767,41346,0.004579
