code,description
HEA_atc_A10BH51,sitagliptin and simvastatin
HEA_atc_A10BH52,gemigliptin and rosuvastatin
HEA_atc_A10BJ,Glucagon-like peptide-1 (GLP-1) analogues
HEA_atc_A10BJ01,exenatide
HEA_atc_A10BJ02,liraglutide
HEA_atc_A10BJ03,lixisenatide
HEA_atc_A10BJ04,albiglutide
HEA_atc_A10BJ05,dulaglutide
HEA_atc_A10BJ06,semaglutide
HEA_atc_A10BJ07,beinaglutide
HEA_atc_A10BK,Sodium-glucose co-transporter 2 (SGLT2) inhibitors
HEA_atc_A10BK01,dapagliflozin
HEA_atc_A10BK02,canagliflozin
HEA_atc_A10BK03,empagliflozin
HEA_atc_A10BK04,ertugliflozin
HEA_atc_A10BK05,ipragliflozin
HEA_atc_A10BK06,sotagliflozin
HEA_atc_A10BK07,luseogliflozin
HEA_atc_A10BX,"Other blood glucose lowering drugs, excl. insulins"
HEA_atc_A10BX01,guar gum
HEA_atc_A10BX02,repaglinide
HEA_atc_A10BX03,nateglinide
HEA_atc_A10BX05,pramlintide
HEA_atc_A10BX06,benfluorex
HEA_atc_A10BX08,mitiglinide
HEA_atc_A10X,OTHER DRUGS USED IN DIABETES
HEA_atc_A10XA,Aldose reductase inhibitors
HEA_atc_A10XA01,tolrestat
HEA_atc_A11,VITAMINS
HEA_atc_A11A,"MULTIVITAMINS, COMBINATIONS"
HEA_atc_A11AA,Multivitamins with minerals
HEA_atc_A11AA01,multivitamins and iron
HEA_atc_A11AA02,multivitamins and calcium
HEA_atc_A11AA03,"multivitamins and other minerals, incl. combinations"
HEA_atc_A11AA04,multivitamins and trace elements
HEA_atc_A11AB,"Multivitamins, other combinations"
HEA_atc_A11B,"MULTIVITAMINS, PLAIN"
HEA_atc_A11BA,"Multivitamins, plain"
HEA_atc_A11C,"VITAMIN A AND D, INCL. COMBINATIONS OF THE TWO"
HEA_atc_A11CA,"Vitamin A, plain"
HEA_atc_A11CA01,retinol (vit A)
HEA_atc_A11CA02,betacarotene
HEA_atc_A11CB,Vitamin A and D in combination
HEA_atc_A11CC,Vitamin D and analogues
HEA_atc_A11CC01,ergocalciferol
HEA_atc_A11CC02,dihydrotachysterol
HEA_atc_A11CC03,alfacalcidol
HEA_atc_A11CC04,calcitriol
HEA_atc_A11CC05,colecalciferol
HEA_atc_A11CC06,calcifediol
HEA_atc_A11CC20,combinations
HEA_atc_A11CC55,"colecalciferol, combinations"
HEA_atc_A11D,"VITAMIN B1, PLAIN AND IN COMBINATION WITH VITAMIN B6 AND B12"
HEA_atc_A11DA,"Vitamin B1, plain"
HEA_atc_A11DA01,thiamine (vit B1)
HEA_atc_A11DA02,sulbutiamine
HEA_atc_A11DA03,benfotiamine
HEA_atc_A11DB,Vitamin B1 in combination with vitamin B6 and/or vitamin B12
HEA_atc_A11E,"VITAMIN B-COMPLEX, INCL. COMBINATIONS"
HEA_atc_A11EA,"Vitamin B-complex, plain"
HEA_atc_A11EB,Vitamin B-complex with vitamin C
HEA_atc_A11EC,Vitamin B-complex with minerals
HEA_atc_A11ED,Vitamin B-complex with anabolic steroids
HEA_atc_A11EX,"Vitamin B-complex, other combinations"
HEA_atc_A11G,"ASCORBIC ACID (VITAMIN C), INCL. COMBINATIONS"
HEA_atc_A11GA,"Ascorbic acid (vitamin C), plain"
HEA_atc_A11GA01,ascorbic acid (vit C)
HEA_atc_A11GB,"Ascorbic acid (vitamin C), combinations"
HEA_atc_A11GB01,ascorbic acid (vit C) and calcium
HEA_atc_A11H,OTHER PLAIN VITAMIN PREPARATIONS
HEA_atc_A11HA,Other plain vitamin preparations
HEA_atc_A11HA01,nicotinamide
HEA_atc_A11HA02,pyridoxine (vit B6)
HEA_atc_A11HA03,tocopherol (vit E)
HEA_atc_A11HA04,riboflavin (vit B2)
HEA_atc_A11HA05,biotin
HEA_atc_A11HA06,pyridoxal phosphate
HEA_atc_A11HA07,inositol
HEA_atc_A11HA08,tocofersolan
HEA_atc_A11HA30,dexpanthenol
HEA_atc_A11HA31,calcium pantothenate
HEA_atc_A11HA32,pantethine
HEA_atc_A11J,"OTHER VITAMIN PRODUCTS, COMBINATIONS"
HEA_atc_A11JA,Combinations of vitamins
HEA_atc_A11JB,Vitamins with minerals
HEA_atc_A11JC,"Vitamins, other combinations"
HEA_atc_A12,MINERAL SUPPLEMENTS
HEA_atc_A12A,CALCIUM
HEA_atc_A12AA,Calcium
HEA_atc_A12AA01,calcium phosphate
HEA_atc_A12AA02,calcium glubionate
HEA_atc_A12AA03,calcium gluconate
HEA_atc_A12AA04,calcium carbonate
HEA_atc_A12AA05,calcium lactate
HEA_atc_A12AA06,calcium lactate gluconate
HEA_atc_A12AA07,calcium chloride
HEA_atc_A12AA08,calcium glycerylphosphate
HEA_atc_A12AA09,calcium citrate lysine complex
HEA_atc_A12AA10,calcium glucoheptonate
HEA_atc_A12AA11,calcium pangamate
HEA_atc_A12AA13,calcium citrate
HEA_atc_A12AA20,calcium (different salts in combination)
HEA_atc_A12AA30,calcium laevulate
HEA_atc_A12AX,"Calcium, combinations with vitamin D and/or other drugs"
HEA_atc_A12B,POTASSIUM
HEA_atc_A12BA,Potassium
HEA_atc_A12BA01,potassium chloride
HEA_atc_A12BA02,potassium citrate
HEA_atc_A12BA03,potassium hydrogentartrate
HEA_atc_A12BA04,potassium hydrogencarbonate
HEA_atc_A12BA05,potassium gluconate
HEA_atc_A12BA30,potassium (different salts in combination)
HEA_atc_A12BA51,"potassium chloride, combinations"
HEA_atc_A12C,OTHER MINERAL SUPPLEMENTS
HEA_atc_A12CA,Sodium
HEA_atc_A12CA01,sodium chloride
HEA_atc_A12CA02,sodium sulfate
HEA_atc_A12CB,Zinc
HEA_atc_A12CB01,zinc sulfate
HEA_atc_A12CB02,zinc gluconate
HEA_atc_A12CB03,zinc protein complex
HEA_atc_A12CC,Magnesium
HEA_atc_A12CC01,magnesium chloride
HEA_atc_A12CC02,magnesium sulfate
HEA_atc_A12CC03,magnesium gluconate
HEA_atc_A12CC04,magnesium citrate
HEA_atc_A12CC05,magnesium aspartate
HEA_atc_A12CC06,magnesium lactate
HEA_atc_A12CC07,magnesium levulinate
HEA_atc_A12CC08,magnesium pidolate
HEA_atc_A12CC09,magnesium orotate
HEA_atc_A12CC10,magnesium oxide
HEA_atc_A12CC30,magnesium (different salts in combination)
HEA_atc_A12CD,Fluoride
HEA_atc_A12CD01,sodium fluoride
HEA_atc_A12CD02,sodium monofluorophosphate
HEA_atc_A12CD51,"fluoride, combinations"
HEA_atc_A12CE,Selenium
HEA_atc_A12CE01,sodium selenate
HEA_atc_A12CE02,sodium selenite
HEA_atc_A12CX,Other mineral products
HEA_atc_A13,TONICS
HEA_atc_A13A,TONICS
HEA_atc_A14,ANABOLIC AGENTS FOR SYSTEMIC USE
HEA_atc_A14A,ANABOLIC STEROIDS
HEA_atc_A14AA,Androstan derivatives
HEA_atc_A14AA01,androstanolone
HEA_atc_A14AA02,stanozolol
HEA_atc_A14AA03,metandienone
HEA_atc_A14AA04,metenolone
HEA_atc_A14AA05,oxymetholone
HEA_atc_A14AA06,quinbolone
HEA_atc_A14AA07,prasterone
HEA_atc_A14AA08,oxandrolone
HEA_atc_A14AA09,norethandrolone
HEA_atc_A14AB,Estren derivatives
HEA_atc_A14AB01,nandrolone
HEA_atc_A14AB02,ethylestrenol
HEA_atc_A14AB03,oxabolone cipionate
HEA_atc_A14B,OTHER ANABOLIC AGENTS
HEA_atc_A15,APPETITE STIMULANTS
HEA_atc_A16,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS
HEA_atc_A16A,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS
HEA_atc_A16AA,Amino acids and derivatives
HEA_atc_A16AA01,levocarnitine
HEA_atc_A16AA02,ademetionine
HEA_atc_A16AA03,glutamine
HEA_atc_A16AA04,mercaptamine
HEA_atc_A16AA05,carglumic acid
HEA_atc_A16AA06,betaine
HEA_atc_A16AA07,metreleptin
HEA_atc_A16AB,Enzymes
HEA_atc_A16AB01,alglucerase
HEA_atc_A16AB02,imiglucerase
HEA_atc_A16AB03,agalsidase alfa
HEA_atc_A16AB04,agalsidase beta
HEA_atc_A16AB05,laronidase
HEA_atc_A16AB06,sacrosidase
HEA_atc_A16AB07,alglucosidase alfa
HEA_atc_A16AB08,galsulfase
HEA_atc_A16AB09,idursulfase
HEA_atc_A16AB10,velaglucerase alfa
HEA_atc_A16AB11,taliglucerase alfa
HEA_atc_A16AB12,elosulfase alfa
HEA_atc_A16AB13,asfotase alfa
HEA_atc_A16AB14,sebelipase alfa
HEA_atc_A16AB15,velmanase alfa
HEA_atc_A16AB16,idursulfase beta
HEA_atc_A16AB17,cerliponase alfa
HEA_atc_A16AB18,vestronidase alfa
HEA_atc_A16AB19,pegvaliase
HEA_atc_A16AX,Various alimentary tract and metabolism products
HEA_atc_A16AX01,thioctic acid
HEA_atc_A16AX02,anethole trithione
HEA_atc_A16AX03,sodium phenylbutyrate
HEA_atc_A16AX04,nitisinone
HEA_atc_A16AX05,zinc acetate
HEA_atc_A16AX06,miglustat
HEA_atc_A16AX07,sapropterin
HEA_atc_A16AX08,teduglutide
HEA_atc_A16AX09,glycerol phenylbutyrate
HEA_atc_A16AX10,eliglustat
HEA_atc_A16AX11,sodium benzoate
HEA_atc_A16AX12,trientine
HEA_atc_A16AX13,uridine triacetate
HEA_atc_A16AX14,migalastat
HEA_atc_A16AX15,telotristat
HEA_atc_A16AX16,givosiran
HEA_atc_A16AX17,triheptanoin
HEA_atc_A16AX18,lumasiran
HEA_atc_A16AX30,sodium benzoate and sodium phenylacetate
HEA_atc_B,BLOOD AND BLOOD FORMING ORGANS
HEA_atc_B01,ANTITHROMBOTIC AGENTS
HEA_atc_B01A,ANTITHROMBOTIC AGENTS
HEA_atc_B01AA,Vitamin K antagonists
HEA_atc_B01AA01,dicoumarol
HEA_atc_B01AA02,phenindione
HEA_atc_B01AA03,warfarin
HEA_atc_B01AA04,phenprocoumon
HEA_atc_B01AA07,acenocoumarol
HEA_atc_B01AA08,ethyl biscoumacetate
HEA_atc_B01AA09,clorindione
HEA_atc_B01AA10,diphenadione
HEA_atc_B01AA11,tioclomarol
HEA_atc_B01AA12,fluindione
HEA_atc_B01AB,Heparin group
HEA_atc_B01AB01,heparin
HEA_atc_B01AB02,antithrombin III
HEA_atc_B01AB04,dalteparin
HEA_atc_B01AB05,enoxaparin
HEA_atc_B01AB06,nadroparin
HEA_atc_B01AB07,parnaparin
HEA_atc_B01AB08,reviparin
HEA_atc_B01AB09,danaparoid
HEA_atc_B01AB10,tinzaparin
HEA_atc_B01AB11,sulodexide
HEA_atc_B01AB12,bemiparin
HEA_atc_B01AB51,"heparin, combinations"
HEA_atc_B01AC,Platelet aggregation inhibitors excl. heparin
HEA_atc_B01AC01,ditazole
HEA_atc_B01AC02,cloricromen
HEA_atc_B01AC03,picotamide
HEA_atc_B01AC04,clopidogrel
HEA_atc_B01AC05,ticlopidine
HEA_atc_B01AC06,acetylsalicylic acid
HEA_atc_B01AC07,dipyridamole
HEA_atc_B01AC08,carbasalate calcium
HEA_atc_B01AC09,epoprostenol
HEA_atc_B01AC10,indobufen
HEA_atc_B01AC11,iloprost
HEA_atc_B01AC13,abciximab
HEA_atc_B01AC15,aloxiprin
HEA_atc_B01AC16,eptifibatide
HEA_atc_B01AC17,tirofiban
HEA_atc_B01AC18,triflusal
HEA_atc_B01AC19,beraprost
HEA_atc_B01AC21,treprostinil
HEA_atc_B01AC22,prasugrel
HEA_atc_B01AC23,cilostazol
HEA_atc_B01AC24,ticagrelor
HEA_atc_B01AC25,cangrelor
HEA_atc_B01AC26,vorapaxar
HEA_atc_B01AC27,selexipag
HEA_atc_B01AC30,combinations
HEA_atc_B01AC56,"acetylsalicylic acid, combinations with proton pump inhibitors"
HEA_atc_B01AD,Enzymes
HEA_atc_B01AD01,streptokinase
HEA_atc_B01AD02,alteplase
HEA_atc_B01AD03,anistreplase
HEA_atc_B01AD04,urokinase
HEA_atc_B01AD05,fibrinolysin
HEA_atc_B01AD06,brinase
HEA_atc_B01AD07,reteplase
HEA_atc_B01AD08,saruplase
HEA_atc_B01AD09,ancrod
HEA_atc_B01AD10,drotrecogin alfa (activated)
HEA_atc_B01AD11,tenecteplase
HEA_atc_B01AD12,protein C
HEA_atc_B01AE,Direct thrombin inhibitors
HEA_atc_B01AE01,desirudin
HEA_atc_B01AE02,lepirudin
HEA_atc_B01AE03,argatroban
HEA_atc_B01AE04,melagatran
HEA_atc_B01AE05,ximelagatran
HEA_atc_B01AE06,bivalirudin
HEA_atc_B01AE07,dabigatran etexilate
HEA_atc_B01AF,Direct factor Xa inhibitors
HEA_atc_B01AF01,rivaroxaban
HEA_atc_B01AF02,apixaban
HEA_atc_B01AF03,edoxaban
HEA_atc_B01AF04,betrixaban
HEA_atc_B01AX,Other antithrombotic agents
HEA_atc_B01AX01,defibrotide
HEA_atc_B01AX04,dermatan sulfate
HEA_atc_B01AX05,fondaparinux
HEA_atc_B01AX07,caplacizumab
HEA_atc_B02,ANTIHEMORRHAGICS
HEA_atc_B02A,ANTIFIBRINOLYTICS
HEA_atc_B02AA,Amino acids
HEA_atc_B02AA01,aminocaproic acid
HEA_atc_B02AA02,tranexamic acid
HEA_atc_B02AA03,aminomethylbenzoic acid
HEA_atc_B02AB,Proteinase inhibitors
HEA_atc_B02AB01,aprotinin
HEA_atc_B02AB02,alfa1 antitrypsin
HEA_atc_B02AB04,camostat
HEA_atc_B02AB05,ulinastatin
HEA_atc_B02B,VITAMIN K AND OTHER HEMOSTATICS
HEA_atc_B02BA,Vitamin K
HEA_atc_B02BA01,phytomenadione
HEA_atc_B02BA02,menadione
HEA_atc_B02BB,Fibrinogen
HEA_atc_B02BB01,"fibrinogen, human"
HEA_atc_B02BC,Local hemostatics
HEA_atc_B02BC01,absorbable gelatin sponge
HEA_atc_B02BC02,oxidized cellulose
HEA_atc_B02BC03,tetragalacturonic acid hydroxymethylester
HEA_atc_B02BC05,adrenalone
HEA_atc_B02BC06,thrombin
HEA_atc_B02BC07,collagen
HEA_atc_B02BC08,calcium alginate
HEA_atc_B02BC09,epinephrine
HEA_atc_B02BC30,combinations
HEA_atc_B02BD,Blood coagulation factors
HEA_atc_B02BD01,"coagulation factor IX, II, VII and X in combination"
HEA_atc_B02BD02,coagulation factor VIII
HEA_atc_B02BD03,factor VIII inhibitor bypassing activity
HEA_atc_B02BD04,coagulation factor IX
HEA_atc_B02BD05,coagulation factor VII
HEA_atc_B02BD06,von Willebrand factor and coagulation factor VIII in combination
HEA_atc_B02BD07,coagulation factor XIII
HEA_atc_B02BD08,coagulation factor VIIa
HEA_atc_B02BD10,von Willebrand factor
HEA_atc_B02BD11,catridecacog
HEA_atc_B02BD13,coagulation factor X
HEA_atc_B02BD14,susoctocog alfa
HEA_atc_B02BD30,thrombin
HEA_atc_B02BX,Other systemic hemostatics
HEA_atc_B02BX01,etamsylate
HEA_atc_B02BX02,carbazochrome
HEA_atc_B02BX03,batroxobin
HEA_atc_B02BX04,romiplostim
HEA_atc_B02BX05,eltrombopag
HEA_atc_B02BX06,emicizumab
HEA_atc_B02BX07,lusutrombopag
HEA_atc_B02BX08,avatrombopag
HEA_atc_B02BX09,fostamatinib
HEA_atc_B03,ANTIANEMIC PREPARATIONS
HEA_atc_B03A,IRON PREPARATIONS
HEA_atc_B03AA,"Iron bivalent, oral preparations"
HEA_atc_B03AA01,ferrous glycine sulfate
HEA_atc_B03AA02,ferrous fumarate
HEA_atc_B03AA03,ferrous gluconate
HEA_atc_B03AA04,ferrous carbonate
HEA_atc_B03AA05,ferrous chloride
HEA_atc_B03AA06,ferrous succinate
HEA_atc_B03AA07,ferrous sulfate
HEA_atc_B03AA08,ferrous tartrate
HEA_atc_B03AA09,ferrous aspartate
HEA_atc_B03AA10,ferrous ascorbate
HEA_atc_B03AA11,ferrous iodine
HEA_atc_B03AA12,ferrous sodium citrate
HEA_atc_B03AB,"Iron trivalent, oral preparations"
HEA_atc_B03AB01,ferric sodium citrate
HEA_atc_B03AB02,saccharated iron oxide
HEA_atc_B03AB03,sodium feredetate
HEA_atc_B03AB04,ferric hydroxide
HEA_atc_B03AB05,ferric oxide polymaltose complexes
HEA_atc_B03AB07,chondroitin sulfate-iron complex
HEA_atc_B03AB08,ferric acetyl transferrin
HEA_atc_B03AB09,ferric proteinsuccinylate
HEA_atc_B03AB10,ferric maltol
HEA_atc_B03AC,"Iron, parenteral preparations"
HEA_atc_B03AD,Iron in combination with folic acid
HEA_atc_B03AD01,ferrous amino acid complex
HEA_atc_B03AD02,ferrous fumarate
HEA_atc_B03AD03,ferrous sulfate
HEA_atc_B03AD04,ferric oxide polymaltose complexes
HEA_atc_B03AD05,ferrous gluconate
HEA_atc_B03AE,Iron in other combinations
HEA_atc_B03AE01,"iron, vitamin B12 and folic acid"
HEA_atc_B03AE02,"iron, multivitamins and folic acid"
HEA_atc_B03AE03,iron and multivitamins
HEA_atc_B03AE04,"iron, multivitamins and minerals"
HEA_atc_B03AE10,various combinations
HEA_atc_B03B,VITAMIN B12 AND FOLIC ACID
HEA_atc_B03BA,Vitamin B12 (cyanocobalamin and analogues)
HEA_atc_B03BA01,cyanocobalamin
HEA_atc_B03BA02,cyanocobalamin tannin complex
HEA_atc_B03BA03,hydroxocobalamin
HEA_atc_B03BA04,cobamamide
HEA_atc_B03BA05,mecobalamin
HEA_atc_B03BA51,"cyanocobalamin, combinations"
HEA_atc_B03BA53,"hydroxocobalamin, combinations"
HEA_atc_B03BB,Folic acid and derivatives
HEA_atc_B03BB01,folic acid
HEA_atc_B03BB51,"folic acid, combinations"
HEA_atc_B03X,OTHER ANTIANEMIC PREPARATIONS
HEA_atc_B03XA,Other antianemic preparations
HEA_atc_B03XA01,erythropoietin
HEA_atc_B03XA02,darbepoetin alfa
HEA_atc_B03XA03,methoxy polyethylene glycol-epoetin beta
HEA_atc_B03XA04,peginesatide
HEA_atc_B03XA05,roxadustat
HEA_atc_B03XA06,luspatercept
HEA_atc_B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS
HEA_atc_B05A,BLOOD AND RELATED PRODUCTS
HEA_atc_B05AA,Blood substitutes and plasma protein fractions
HEA_atc_B05AA01,albumin
HEA_atc_B05AA02,other plasma protein fractions
HEA_atc_B05AA03,fluorocarbon blood substitutes
HEA_atc_B05AA05,dextran
HEA_atc_B05AA06,gelatin agents
HEA_atc_B05AA07,hydroxyethylstarch
HEA_atc_B05AA08,hemoglobin crosfumaril
HEA_atc_B05AA09,hemoglobin raffimer
HEA_atc_B05AA10,hemoglobin glutamer (bovine)
HEA_atc_B05AX,Other blood products
HEA_atc_B05AX01,erythrocytes
HEA_atc_B05AX02,thrombocytes
HEA_atc_B05AX03,blood plasma
HEA_atc_B05AX04,stem cells from umbilical cord blood
HEA_atc_B05B,I.V. SOLUTIONS
HEA_atc_B05BA,Solutions for parenteral nutrition
HEA_atc_B05BA01,amino acids
HEA_atc_B05BA02,fat emulsions
HEA_atc_B05BA03,carbohydrates
HEA_atc_B05BA04,protein hydrolysates
HEA_atc_B05BA10,combinations
HEA_atc_B05BB,Solutions affecting the electrolyte balance
HEA_atc_B05BB01,electrolytes
HEA_atc_B05BB02,electrolytes with carbohydrates
HEA_atc_B05BB03,trometamol
HEA_atc_B05BB04,electrolytes in combination with other drugs
HEA_atc_B05BC,Solutions producing osmotic diuresis
HEA_atc_B05BC01,mannitol
HEA_atc_B05BC02,carbamide
HEA_atc_B05C,IRRIGATING SOLUTIONS
HEA_atc_B05CA,Antiinfectives
HEA_atc_B05CA01,cetylpyridinium
HEA_atc_B05CA02,chlorhexidine
HEA_atc_B05CA03,nitrofural
HEA_atc_B05CA04,sulfamethizole
HEA_atc_B05CA05,taurolidine
HEA_atc_B05CA06,mandelic acid
HEA_atc_B05CA07,noxytiolin
HEA_atc_B05CA08,ethacridine lactate
HEA_atc_B05CA09,neomycin
HEA_atc_B05CA10,combinations
HEA_atc_B05CB,Salt solutions
HEA_atc_B05CB01,sodium chloride
HEA_atc_B05CB02,sodium citrate
HEA_atc_B05CB03,magnesium citrate
HEA_atc_B05CB04,sodium bicarbonate
HEA_atc_B05CB10,combinations
HEA_atc_B05CX,Other irrigating solutions
HEA_atc_B05CX01,glucose
HEA_atc_B05CX02,sorbitol
HEA_atc_B05CX03,glycine
HEA_atc_B05CX04,mannitol
HEA_atc_B05CX10,combinations
HEA_atc_B05D,PERITONEAL DIALYTICS
HEA_atc_B05DA,Isotonic solutions
HEA_atc_B05DB,Hypertonic solutions
HEA_atc_B05X,I.V. SOLUTION ADDITIVES
HEA_atc_B05XA,Electrolyte solutions
HEA_atc_B05XA01,potassium chloride
HEA_atc_B05XA02,sodium bicarbonate
HEA_atc_B05XA03,sodium chloride
HEA_atc_B05XA04,ammonium chloride
HEA_atc_B05XA05,magnesium sulfate
HEA_atc_B05XA06,"potassium phosphate, incl. combinations with other potassium salts"
HEA_atc_B05XA07,calcium chloride
HEA_atc_B05XA08,sodium acetate
HEA_atc_B05XA09,sodium phosphate
HEA_atc_B05XA10,magnesium phosphate
HEA_atc_B05XA11,magnesium chloride
HEA_atc_B05XA12,zinc chloride
HEA_atc_B05XA13,hydrochloric acid
HEA_atc_B05XA14,sodium glycerophosphate
HEA_atc_B05XA15,potassium lactate
HEA_atc_B05XA16,cardioplegia solutions
HEA_atc_B05XA17,potassium acetate
HEA_atc_B05XA18,zinc sulfate
HEA_atc_B05XA30,combinations of electrolytes
HEA_atc_B05XA31,electrolytes in combination with other drugs
HEA_atc_B05XB,Amino acids
HEA_atc_B05XB01,arginine hydrochloride
HEA_atc_B05XB02,alanyl glutamine
HEA_atc_B05XB03,lysine
HEA_atc_B05XC,Vitamins
HEA_atc_B05XX,Other i.v. solution additives
HEA_atc_B05XX02,trometamol
HEA_atc_B05Z,HEMODIALYTICS AND HEMOFILTRATES
HEA_atc_B05ZA,"Hemodialytics, concentrates"
HEA_atc_B05ZB,Hemofiltrates
HEA_atc_B06,OTHER HEMATOLOGICAL AGENTS
HEA_atc_B06A,OTHER HEMATOLOGICAL AGENTS
HEA_atc_B06AA,Enzymes
HEA_atc_B06AA02,fibrinolysin and desoxyribonuclease
HEA_atc_B06AA03,hyaluronidase
HEA_atc_B06AA04,chymotrypsin
HEA_atc_B06AA07,trypsin
HEA_atc_B06AA10,desoxyribonuclease
HEA_atc_B06AA55,"streptokinase, combinations"
HEA_atc_B06AB,Heme products
HEA_atc_B06AB01,hemin
HEA_atc_B06AC,Drugs used in hereditary angioedema
HEA_atc_B06AC01,"c1-inhibitor, plasma derived"
HEA_atc_B06AC02,icatibant
HEA_atc_B06AC03,ecallantide
HEA_atc_B06AC04,conestat alfa
HEA_atc_B06AC05,lanadelumab
HEA_atc_B06AX,Other hematological agents
HEA_atc_B06AX01,crizanlizumab
HEA_atc_B06AX02,betibeglogene autotemcel
HEA_atc_C,CARDIOVASCULAR SYSTEM
HEA_atc_C01,CARDIAC THERAPY
HEA_atc_C01A,CARDIAC GLYCOSIDES
HEA_atc_C01AA,Digitalis glycosides
HEA_atc_C01AA01,acetyldigitoxin
HEA_atc_C01AA02,acetyldigoxin
HEA_atc_C01AA03,digitalis leaves
HEA_atc_C01AA04,digitoxin
HEA_atc_C01AA05,digoxin
HEA_atc_C01AA06,lanatoside C
HEA_atc_C01AA07,deslanoside
HEA_atc_C01AA08,metildigoxin
HEA_atc_C01AA09,gitoformate
HEA_atc_C01AA52,"acetyldigoxin, combinations"
HEA_atc_C01AB,Scilla glycosides
HEA_atc_C01AB01,proscillaridin
HEA_atc_C01AB51,"proscillaridin, combinations"
HEA_atc_C01AC,Strophanthus glycosides
HEA_atc_C01AC01,g-strophanthin
HEA_atc_C01AC03,cymarin
HEA_atc_C01AX,Other cardiac glycosides
HEA_atc_C01AX02,peruvoside
HEA_atc_C01B,"ANTIARRHYTHMICS, CLASS I AND III"
HEA_atc_C01BA,"Antiarrhythmics, class Ia"
HEA_atc_C01BA01,quinidine
HEA_atc_C01BA02,procainamide
HEA_atc_C01BA03,disopyramide
HEA_atc_C01BA04,sparteine
HEA_atc_C01BA05,ajmaline
HEA_atc_C01BA08,prajmaline
HEA_atc_C01BA12,lorajmine
HEA_atc_C01BA13,hydroquinidine
HEA_atc_C01BA51,"quinidine, combinations excl. psycholeptics"
HEA_atc_C01BA71,"quinidine, combinations with psycholeptics"
HEA_atc_C01BB,"Antiarrhythmics, class Ib"
HEA_atc_C01BB01,lidocaine
HEA_atc_C01BB02,mexiletine
HEA_atc_C01BB03,tocainide
HEA_atc_C01BB04,aprindine
HEA_atc_C01BC,"Antiarrhythmics, class Ic"
HEA_atc_C01BC03,propafenone
HEA_atc_C01BC04,flecainide
HEA_atc_C01BC07,lorcainide
HEA_atc_C01BC08,encainide
HEA_atc_C01BC09,ethacizine
HEA_atc_C01BD,"Antiarrhythmics, class III"
HEA_atc_C01BD01,amiodarone
HEA_atc_C01BD02,bretylium tosilate
HEA_atc_C01BD03,bunaftine
HEA_atc_C01BD04,dofetilide
HEA_atc_C01BD05,ibutilide
HEA_atc_C01BD06,tedisamil
HEA_atc_C01BD07,dronedarone
HEA_atc_C01BG,"Other antiarrhythmics, class I and III"
HEA_atc_C01BG01,moracizine
HEA_atc_C01BG07,cibenzoline
HEA_atc_C01BG11,vernakalant
HEA_atc_C01C,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES
HEA_atc_C01CA,Adrenergic and dopaminergic agents
HEA_atc_C01CA01,etilefrine
HEA_atc_C01CA02,isoprenaline
HEA_atc_C01CA03,norepinephrine
HEA_atc_C01CA04,dopamine
HEA_atc_C01CA05,norfenefrine
HEA_atc_C01CA06,phenylephrine
HEA_atc_C01CA07,dobutamine
HEA_atc_C01CA08,oxedrine
HEA_atc_C01CA09,metaraminol
HEA_atc_C01CA10,methoxamine
HEA_atc_C01CA11,mephentermine
HEA_atc_C01CA12,dimetofrine
HEA_atc_C01CA13,prenalterol
HEA_atc_C01CA14,dopexamine
HEA_atc_C01CA15,gepefrine
HEA_atc_C01CA16,ibopamine
HEA_atc_C01CA17,midodrine
HEA_atc_C01CA18,octopamine
HEA_atc_C01CA19,fenoldopam
HEA_atc_C01CA21,cafedrine
HEA_atc_C01CA22,arbutamine
HEA_atc_C01CA23,theodrenaline
HEA_atc_C01CA24,epinephrine
HEA_atc_C01CA25,amezinium metilsulfate
HEA_atc_C01CA26,ephedrine
HEA_atc_C01CA27,droxidopa
HEA_atc_C01CA30,combinations
HEA_atc_C01CA51,"etilefrine, combinations"
HEA_atc_C01CE,Phosphodiesterase inhibitors
HEA_atc_C01CE01,amrinone
HEA_atc_C01CE02,milrinone
HEA_atc_C01CE03,enoximone
HEA_atc_C01CE04,bucladesine
HEA_atc_C01CX,Other cardiac stimulants
HEA_atc_C01CX06,angiotensinamide
HEA_atc_C01CX07,xamoterol
HEA_atc_C01CX08,levosimendan
HEA_atc_C01CX09,angiotensin II
HEA_atc_C01D,VASODILATORS USED IN CARDIAC DISEASES
HEA_atc_C01DA,Organic nitrates
HEA_atc_C01DA02,glyceryl trinitrate
HEA_atc_C01DA04,methylpropylpropanediol dinitrate
HEA_atc_C01DA05,pentaerithrityl tetranitrate
HEA_atc_C01DA07,propatylnitrate
HEA_atc_C01DA08,isosorbide dinitrate
HEA_atc_C01DA09,trolnitrate
HEA_atc_C01DA13,eritrityl tetranitrate
HEA_atc_C01DA14,isosorbide mononitrate
HEA_atc_C01DA20,organic nitrates in combination
HEA_atc_C01DA38,tenitramine
HEA_atc_C01DA52,"glyceryl trinitrate, combinations"
HEA_atc_C01DA54,"methylpropylpropanediol dinitrate, combinations"
HEA_atc_C01DA55,"pentaerithrityl tetranitrate, combinations"
