code,description
EDU_udd_3080,"Statskundskab, bach."
EDU_udd_3081,"Økonomi - Nationaløkonomi, kand.2år"
EDU_udd_3082,"Politik og administration, kand.2år"
EDU_udd_3083,"HA(kom.) erhvervsøkonomi-virksomhedskommunikation, bach."
EDU_udd_3084,"Marketing and management communication, bach."
EDU_udd_3085,"Kulturgeografi, kand."
EDU_udd_3086,"Geoinformatik (MTM), master"
EDU_udd_3087,"Klassisk filologi, bach."
EDU_udd_3088,"Græsk, klassisk, bach."
EDU_udd_3089,"Latin, bach."
EDU_udd_3090,"Oldtidskundskab, bach."
EDU_udd_3091,"Vestasiens oldtidshistorie, kand.2år"
EDU_udd_3092,"Interdisciplinære naturvidenskabelige studier, kand.2år"
EDU_udd_3093,"Oplevelsesdesign, kand.2år"
EDU_udd_3094,"Digital design, bach."
EDU_udd_3095,"Digital design, kand.2år"
EDU_udd_3096,"Interaktive digitale medier, kand.2år"
EDU_udd_3097,"It-produktudvikling, bach."
EDU_udd_3098,"It og læring, organisatorisk omstilling, kand.2år"
EDU_udd_3099,"Information Architecture, kand.2år"
EDU_udd_3100,"Informationsvidenskab, bach."
EDU_udd_3101,"Informationsvidenskab, cand.it.2år"
EDU_udd_3102,"Matrikulær informatik, master"
EDU_udd_3103,"Security and mobile computing, civilingeniør 2år"
EDU_udd_3104,"Digitalisering og applikationsudvikling, kand.2år"
EDU_udd_3105,"Software, ing.bach."
EDU_udd_3106,"Software, civilingeniør 2år"
EDU_udd_3107,"Softwarekonstruktion, civilingeniør 2år"
EDU_udd_3108,"Computer Engineering, kand.2år"
EDU_udd_3109,"Digitale medieteknologier, cand.scient.tech.2år"
EDU_udd_3110,"Design and Innovation, civilingeniør 2år"
EDU_udd_3111,"Produktudvikling og innovation,cand.scient.tech.2år"
EDU_udd_3112,"Industrial Engineering and Management, civilingeniør 2år"
EDU_udd_3113,"Operations and Innivation Management, kand.2år"
EDU_udd_3114,"Manufacturing Technology, civilingeniør 2år"
EDU_udd_3115,"Elektroteknologi, civilingeniør 2år"
EDU_udd_3116,"Elektroteknologi, ing.bach."
EDU_udd_3117,"Electro-Mechanical System Design, civilingeniør 2år"
EDU_udd_3118,"Design of Mechanical Systems, civilingeniør 2år"
EDU_udd_3119,"Engineering Design and Applied Mechanics, civilingeniør 2år"
EDU_udd_3120,"Food Innovation and Health, kand.2år"
EDU_udd_3121,"Produkt- og designpsykologi, ing.bach."
EDU_udd_3122,"Produktion og konstruktion, ing.bach."
EDU_udd_3123,"Produktion, kand.2år"
EDU_udd_3124,"By-, energi- og miljøplanlægning, ing.bach."
EDU_udd_3125,"Urban Energy and Environmental Planning, civilingeniør 2år"
EDU_udd_3126,"Surveying Planning and Land Management, kand.2år"
EDU_udd_3127,"Energy Engineering, civilingeniør 2år"
EDU_udd_3128,"Vindenergi, cand.scient.tech.2år"
EDU_udd_3129,"Køleteknik, civilingeniør 2år"
EDU_udd_3130,"Miljø- og arbejdsmiljøledelse, master"
EDU_udd_3131,"Environmental Studies, civilingeniør 2år"
EDU_udd_3132,"Food Technology, civilingeniør 2år"
EDU_udd_3133,"Fødevarevidenskab, cand.scient.tech.2år"
EDU_udd_3134,"Molecular Nutrition and Food Technology, kand.2år"
EDU_udd_3135,"Amu.trp, lager, terminal og logistik"
EDU_udd_3136,"Klinisk farmaci, kand.2år"
EDU_udd_3137,"Pharmaceutical Sciences, kand.2år"
EDU_udd_3138,"Farmaceutisk kemi, kand.2år"
EDU_udd_3139,"Kemi, kand.2år"
EDU_udd_3140,"Applied Chemistry, civilingeniør 2år"
EDU_udd_3141,"Biomedical Engineering, civilingeniør 2år"
EDU_udd_3142,"Teknisk geologi, cand.scient.tech.2år"
EDU_udd_3143,"Didaktik, dansk, kand.2år"
EDU_udd_3144,"Didaktik, matematik, kand.2år"
EDU_udd_3145,"Didaktik, materiel kultur, kand.2år"
EDU_udd_3146,"Didaktik, musikpædagogik, kand.2år"
EDU_udd_3147,"Moderne kultur, kand.2år"
EDU_udd_3148,"Æstetik og kultur, bach."
EDU_udd_3149,"Cognitive Semiotics, kand.2år"
EDU_udd_3150,"Journalism, Media and Globalisation, kand.2år"
EDU_udd_3151,"Information Studies, kand.2år"
EDU_udd_3152,"Informationsvidenskab og kulturformidling, master"
EDU_udd_3153,"Veterinary public health,master"
EDU_udd_3154,"Art and technology, bach."
EDU_udd_3155,"Computational Biomedicine, kand.2.år"
EDU_udd_3156,"Product Development and Innovation, civilingeniør 2år"
EDU_udd_3157,"Social Work,European Master"
EDU_udd_3158,"Latinamerikastudier, kand.2år"
EDU_udd_3159,"Amu.mej, pasning af dyr"
EDU_udd_3160,"Internat. virksomhedskommunikation, dansk, kand.2år"
EDU_udd_3161,"Urban Studies, kand.2år"
EDU_udd_3162,"Kognitionsvidenskab, bach."
EDU_udd_3163,"Webkommunikation, kand.2år"
EDU_udd_3164,"Informations- og kommunikationsvidenskab, kand.2år"
EDU_udd_3165,"Kuratering, master"
EDU_udd_3166,"Internat. virksomhedskommunikation, arabisk, bach."
EDU_udd_3167,"Tourism management, kand.2år"
EDU_udd_3168,"Cyber Security, civilingeniør 2år"
EDU_udd_3169,"Software Engineering, civilingeniør 2år"
EDU_udd_3170,"Economics and Business Administration - General Management and Analytics, kand.2år"
EDU_udd_3171,"Cognitive Science, bach."
EDU_udd_3172,"Tjekkisk,bach."
EDU_udd_3173,"Bosnisk-kroatisk-serbisk, kand.2år"
EDU_udd_3174,"Cognitive Science, kand.2år"
EDU_udd_3175,"Amu.eli, gas- og oliefyrede installationer"
EDU_udd_3176,"Arkitekturens teknik, æstetik og metoder,master"
EDU_udd_3177,"Kvantitativ biologi og sygdomsmodellering, ingeniør bach."
EDU_udd_3178,"Virksomhedskommunikation, kand.2år"
EDU_udd_3179,"Corporate Communication, kand.2år"
EDU_udd_3180,"Webkommunikation, kand.2år"
EDU_udd_3181,"Amu, fri-institutionsforsøg"
EDU_udd_3182,"Information Technology in IT, Communication and Organisation, kand.2år"
EDU_udd_3183,"Informationsvidenskab og kulturformidling, kand.2år"
EDU_udd_3184,"Information Science and Cultural Communication, kand.2år"
EDU_udd_3185,"HA almen erhvervsøkonomi, bach."
EDU_udd_3186,"Economics and Business Administration, bach."
EDU_udd_3187,"Erhvervsøkonomi, kand.2år"
EDU_udd_3188,"Economics and Business Administration, kand.2år"
EDU_udd_3189,"Politik og international forvaltning, kand.2år"
EDU_udd_3190,"International Public Administration and Politics, kand.2år"
EDU_udd_3191,"Globale studier, kand.2år"
EDU_udd_3192,"Global Studies, kand.2år"
EDU_udd_3193,"Antropologi, kand.2år"
EDU_udd_3194,"Anthropology, kand.2år"
EDU_udd_3195,"Film- og medievidenskab, kand.2år"
EDU_udd_3196,"Film- and Media Studies, kand.2år"
EDU_udd_3197,"Rumlige design og samfund, kand.2år"
EDU_udd_3198,"Spatial Designs and Society, kand.2år"
EDU_udd_3199,"Socialt entreprenørskab og management, kand.2år"
EDU_udd_3200,"Social Entrepreneurship and Management, kand.2år"
EDU_udd_3201,"Virksomhedsledelse, kand.2år"
EDU_udd_3202,"Business Administration and Leadership, kand.2år"
EDU_udd_3203,"Økonomi, kand.2år"
EDU_udd_3204,"Economics, kand.2år"
EDU_udd_3205,"Jura, kand.2år"
EDU_udd_3206,"Law, kand.2år"
EDU_udd_3207,"Business Administration and Innovation in Health Care, kand.2år"
EDU_udd_3208,Akademiuddannelse i automation og drift
EDU_udd_3209,"Statskundskab, kand.2år"
EDU_udd_3210,"Political Science, kand.2år"
EDU_udd_3211,"Sociale interventionsstudier, kand.2år"
EDU_udd_3212,"Social Intervention Studies, kand.2år"
EDU_udd_3213,"Internationale udviklingsstudier, kand.2år"
EDU_udd_3214,"International Development Studies, kand.2år"
EDU_udd_3215,"Kultur- og sprogmødestudier, kand.2år"
EDU_udd_3216,"Cultural Encounters and Communication Studies, kand.2år"
EDU_udd_3217,"Mekanik og produktion, ing.bach."
EDU_udd_3218,"Geoteknologi, ing.bach."
EDU_udd_3219,"Geoteknologi, ing.bach."
EDU_udd_3220,"Arkæologi, bach."
EDU_udd_3221,"International kommunikation og multimedier, bach."
EDU_udd_3222,"Information Technology, civilingeniør 2år"
EDU_udd_3223,"Energi management (overbygning), prof.bach."
EDU_udd_3224,"Journalistik, kand.2år"
EDU_udd_3225,"Omsorg, sundhed og pædagogik, Individuel EUD"
EDU_udd_3226,"Kontor, handel og forretningsservice, Individuel EUD"
EDU_udd_3227,"Fødevarer, jordbrug og oplevelser, Individuel EUD"
EDU_udd_3228,"Teknologi, byggeri og transport, Individuel EUD"
EDU_udd_3229,"Virksomhedsstudier, kand.2år"
EDU_udd_3230,"Svagstrøm, ing.prof.bach."
EDU_udd_3231,"Fødevarer, jordbrug og oplevelser"
EDU_udd_3232,"Omsorg, sundhed og pædagogik"
EDU_udd_3233,"Kontor, handel og forretningsservice"
EDU_udd_3234,"Teknologi, byggeri og transport"
EDU_udd_3235,"Business Studies, kand.2år"
EDU_udd_3236,"Engelsk, kand.2år"
EDU_udd_3237,"English, kand.2år"
EDU_udd_3238,"Bioteknologi, ing.prof.bach."
EDU_udd_3239,"Biotechnology, ing.prof.bach."
EDU_udd_3240,"Datalogi, kand.2år"
EDU_udd_3241,"Computer Science, kand.2år"
EDU_udd_3242,"Molekylærbiologi, kand.2år"
EDU_udd_3243,"Molecular Biology, kand.2år"
EDU_udd_3244,"Kemi, kand.2år"
EDU_udd_3245,"Chemistry, kand.2år"
EDU_udd_3248,"Folkesundhedsvidenskab, kand.2år"
EDU_udd_3249,"Public Health, kand.2år"
EDU_udd_3250,"Kemi og bioteknologi, ing.bach."
EDU_udd_3251,"Chemistry-biotechnology, ing.bach."
EDU_udd_3252,"Robotteknologi, ing.bach."
EDU_udd_3253,"Robot Systems, ing.bach."
EDU_udd_3254,"Matematik, kand.2år"
EDU_udd_3255,"Mathematics, kand.2år"
EDU_udd_3256,"Fysik, kand.2år"
EDU_udd_3257,"Physics, kand.2år"
EDU_udd_3258,"Matematik-økonomi, kand.2år"
EDU_udd_3259,"Mathematics-Economics, kand.2år"
EDU_udd_3260,"Biologi, kand.2år"
EDU_udd_3261,"Energi og Miljø, diplomuddannelse"
EDU_udd_3262,Buschauffør i kollektiv trafik
EDU_udd_3263,Buschauffør i kollektiv trafik
EDU_udd_3264,Buschauffør i kollektiv trafik
EDU_udd_3265,Turistbuschauffør
EDU_udd_3266,Turistbuschauffør
EDU_udd_3267,Kranfører
EDU_udd_3268,Kranfører
EDU_udd_3269,Kranfører
EDU_udd_3270,Gartner
EDU_udd_3271,Gartner
EDU_udd_3272,"Klassisk filologi, bach."
EDU_udd_3273,"Klassisk filologi, kand.2år"
EDU_udd_3274,"Biology, kand.2år"
EDU_udd_3275,Jordbrugvirksomhed(overbygning).prof.bach.
EDU_udd_3276,"Lingvistik, kand.2år"
EDU_udd_3277,"Linguistics, kand.2år"
EDU_udd_3278,"AMU. adm, praktisk myndighedsudøvelse"
EDU_udd_3279,"Molekylær medicin, kand.2år"
EDU_udd_3280,"Molecular Biomedicine, kand.2år"
EDU_udd_3281,"Kommunikation, kand.2år"
EDU_udd_3282,"Communication Studies, kand.2år"
EDU_udd_3283,"Informationsvidenskab, kand.2år"
EDU_udd_3284,"Information Science, kand.2år"
EDU_udd_3285,"Amu.træ, møbelproduktion, halvfabrikata, bygningskomponenter mv."
EDU_udd_3286,"Electronics, ing.prof.bach."
EDU_udd_3287,"Amu.trp, klargøring af og tunnelkørsel med togmateriel"
EDU_udd_3288,"Jordbrug (overbygning), prof.bach."
EDU_udd_3289,"Nature and Agricultural Management (overbygning), prof.bach."
EDU_udd_3291,"Amu.ind, fremstilling af præcisionsprint og automatisk produktion"
EDU_udd_3298,"Miljøbiologi, kand.2år"
EDU_udd_3299,"Environmental Biology, kand.2år"
EDU_udd_3300,"EU-studier, kand.2år"
EDU_udd_3301,"EU-Studies, kand.2år"
EDU_udd_3302,"Geografi/Geografi og geoinformatik, kand.2år"
EDU_udd_3303,"Geography/Geography and Geoinformatics, kand.2år"
EDU_udd_3304,"Erhvervsøkonomi, bach."
EDU_udd_3305,Akademiuddannelse i VVS-installation
EDU_udd_3306,Akademiuddannelse i EL-installation
EDU_udd_3307,"Interkulturelle markedsstudier, kand.2år"
EDU_udd_3308,"Hovedpinesygdomme, master"
EDU_udd_3309,"Lægemiddelregistrering, master"
EDU_udd_3310,"Intercultural Studies, French, cand.ling.merc."
EDU_udd_3311,"Interkulturelle studier i  italiensk, kand.2år"
EDU_udd_3312,"Interkulturelle studier i latinamerikastudier, kand.2år"
EDU_udd_3313,"Intercultural Studies in Latin America and Spain, kand.2år"
EDU_udd_3314,"Globale områdestudier, kand. 2 år"
EDU_udd_3315,"Intercultural Studies, German, kand.2år"
EDU_udd_3316,"Designledelse, diplomuddannelse"
EDU_udd_3317,"Media Arts Cultures, kand.2år"
EDU_udd_3318,"Intercultural Studies, kand.2år"
EDU_udd_3319,Arbejdsmarkedsrettet Dansk
EDU_udd_3320,Akademiuddannelse i hygiejne og rengøringsteknik
EDU_udd_3321,Gæstestuderende
EDU_udd_3322,Åben uddannelse
EDU_udd_3323,"HHX, 2-årig"
EDU_udd_3325,Erhvervsuddannelse uden nærmere angivelse (EUX)
EDU_udd_3326,"IT-software, kand.2år"
EDU_udd_3327,"Kommunikation, bach."
EDU_udd_3328,"Matematisk-fysisk faggruppe, kand."
EDU_udd_3329,"Folkeskolelærer,bach."
EDU_udd_3330,"Teknisk, cand. scient.tech.2år"
EDU_udd_3331,"Operations Management, civilingeniør 2år"
EDU_udd_3333,"Kemi- og bioteknik, ing.prof.bach."
EDU_udd_3334,"Religion studier/religionsvidenskab, kand.2år"
EDU_udd_3335,"Kommunikation og digitale medier, bach."
EDU_udd_3336,"Audiologopædi, kand.2år"
EDU_udd_3337,"Kulturformidling, kand."
EDU_udd_3338,"Kultur og kulturformidling, kand.2år"
EDU_udd_3339,"Kunsthistorie, bach."
EDU_udd_3340,"Computer Engineering, civilingeniør 2år"
EDU_udd_3341,"Technical Geology, kand.2år"
EDU_udd_3342,"Datalogi, bach."
EDU_udd_3343,"Audiologopædi, bach."
EDU_udd_3344,"Biosystemteknologi, civilingeniør 2år"
EDU_udd_3345,"Fødevareteknologi, civilingeniør 2år"
EDU_udd_3346,"Ruslandstudier, bach."
EDU_udd_3347,"IT Product Development, kand.2år"
EDU_udd_3350,Akademiuddannelse i Byggekoordination
EDU_udd_3351,Akademiuddannelse i Byggeteknologi
EDU_udd_3352,Akademiuddannelse i Miljøteknologi
EDU_udd_3353,"Engineering (General Engineering), ing.bach."
EDU_udd_3354,"Quantitative Biology and Disease Modelling, civilingeniør 2år"
EDU_udd_3355,"Bioteknologi (engelsk), ing.prof.bach."
EDU_udd_3356,"Østeuropastudier, bach."
EDU_udd_3357,"Forretningsudvikling, ing.prof.bach."
EDU_udd_3363,"Business Administration and Data Science, kand.2år"
EDU_udd_3364,"Amu.eli, køleautomatik og varmepumper"
EDU_udd_3365,"Amu.eli, maritime el-installationer"
EDU_udd_3366,"Miljøkemi og forvaltning, AO"
EDU_udd_3367,"Klimatilpasning, AO"
EDU_udd_3368,"Teknisk videnskab (ingeniørvidenskab), bach."
EDU_udd_3369,"Kognitions- og datavidenskab, bach."
EDU_udd_3370,"Teknisk videnskab (cyber- og computerteknologi), bach."
EDU_udd_3371,"Mechanical Engineering, bach."
EDU_udd_3372,"Mechanical Engineering, civilingeniør 2år"
EDU_udd_3373,"Mekanik, ing.bach."
EDU_udd_3374,"Mekanik, civilingeniør 2år"
EDU_udd_3375,"Data stewardship, AO"
EDU_udd_3376,"Business, Asian Language and Culture - Japanese, bach."
EDU_udd_3377,"Quantum Information Science, kand.2år"
EDU_udd_3378,"Jura, kand.2år"
EDU_udd_3379,"Jura, bach."
EDU_udd_3380,"Kulturforståelse, kand.2år"
EDU_udd_3381,"Semiotik, kand.2år"
EDU_udd_3382,"Population Studies, kand.2år"
EDU_udd_3383,"Natur og jordbrugsproduktion, prof.bach."
EDU_udd_3384,"Almen ingeniørvidenskab, ing.bach."
EDU_udd_3385,"Folkesundhedsvidenskab, kand.2år"
EDU_udd_3386,"Kognitiv semiotik, kand.2år"
EDU_udd_3389,"Didaktik (æstetik), kand.2år"
EDU_udd_3390,"Economics and Business Administration in Finance and Strategic Management, kand.2år"
EDU_udd_3391,"Economics and Business Administration in Strategy, Organization and Leadership, kand.2år"
EDU_udd_3392,"Economics and Business Administration in Supply Chain Management, kand.2år"
EDU_udd_3393,"Economics and Business Administration in Accounting, Strategy and Control, kand.2år"
EDU_udd_3394,"Erhvervsøkonomi i økonomisk markedsføring, kand.2år"
EDU_udd_3395,"Erhvervsøkonomi i finansiering og regnskab, kand.2år"
EDU_udd_3396,"Economics and Business Administration in Finance and Investments, kand.2år"
EDU_udd_3397,"Economics and Business Administration in Management of Innovation and Business Development, kand.2år"
EDU_udd_3398,"Economics and Business Administration in Sales Management, kand.2år"
EDU_udd_3399,"Economics and Business Administration in People and Business Development, kand.2år"
EDU_udd_3400,"Medicin, bach."
EDU_udd_3401,"Fødevarer, jordbrug og oplevelser (grundforløb plus)"
EDU_udd_3402,"Omsorg, sundhed og pædagogik (grundforløb plus)"
EDU_udd_3403,"Kontor, handel og forretningsservice (grundforløb plus)"
EDU_udd_3404,"Teknologi, byggeri og transport (grundforløb plus)"
EDU_udd_3405,"Global ledelse og design af produktionsnetværk (GMM), ing.prof.bach."
EDU_udd_3406,"Elektrisk energiteknologi, ing.prof.bach."
EDU_udd_3407,"Kemi og bioteknologi, ing.prof.bach."
EDU_udd_3408,"Maskinteknik, ing.prof.bach."
EDU_udd_3409,"Produktion (Produktionsteknik), ing.prof.bach."
EDU_udd_3410,"Softwareteknologi, ing.prof.bach."
EDU_udd_3411,"Mechanical Engineering, ing.prof.bach."
EDU_udd_3412,"Statskundskab, bach."
EDU_udd_3413,"HA almen erhvervsøkonomi, bach."
EDU_udd_3414,"HA almen erhvervsøkonomi, bach."
EDU_udd_3415,"HA almen erhvervsøkonomi, bach."
EDU_udd_3416,"HA almen erhvervsøkonomi, bach."
EDU_udd_3417,"Economics and Business Administration, bach."
EDU_udd_3418,"Economics and Business Administration, bach."
EDU_udd_3419,"Economics and Business Administration, bach."
EDU_udd_3420,"Robotteknologi, ing.bach."
EDU_udd_3421,"Datalogi, bach."
EDU_udd_3422,"Audiologopædi, bach."
EDU_udd_3423,"HA(jur.) erhvervsøkonomi-jura, bach."
EDU_udd_3424,"International virksomhedskommunikation, engelsk, bach."
EDU_udd_3425,"International virksomhedskommunikation, engelsk, bach."
EDU_udd_3426,"International virksomhedskommunikation, engelsk, bach."
EDU_udd_3427,"International virksomhedskommunikation, tysk, bach."
EDU_udd_3428,"Medievidenskab, bach."
EDU_udd_3429,"Engelsk, bach."
EDU_udd_3430,"Filosofi, bach."
EDU_udd_3431,"Historie, bach."
EDU_udd_3432,"Litteraturvidenskab, bach."
EDU_udd_3433,"Dansk, bach."
EDU_udd_3434,"Tysk sprog, litteratur og kultur, bach."
EDU_udd_3435,"Religion studier/Religionsvidenskab, bach."
EDU_udd_3436,"Økonomi, bach."
EDU_udd_3437,"Jura, bach."
EDU_udd_3438,"Samfundsfag, bach."
EDU_udd_3439,"Psykologi, bach."
EDU_udd_3440,"Farmaci, bach."
EDU_udd_3441,"Folkesundhedsvidenskab, bach."
EDU_udd_3442,"Matematik og økonomi, bach."
EDU_udd_3443,"Kemi, bach."
EDU_udd_3444,"Fysik, bach."
EDU_udd_3445,"Matematik, bach."
EDU_udd_3446,"Biologi, bach."
EDU_udd_3447,"Idræt/Idræt og sundhed, bach."
EDU_udd_3448,"Erhvervsøkonomi, kand.2år"
EDU_udd_3449,"Erhvervsøkonomi, kand.2år"
EDU_udd_3450,"Economics and Business Administration, kand.2år"
EDU_udd_3451,"Economics and Business Administration, kand.2år"
EDU_udd_3452,"Economics, kand.2år"
EDU_udd_3453,"Jura, kand.2år"
EDU_udd_3454,"Statskundskab, kand.2år"
EDU_udd_3455,"Computer Science, kand.2år"
EDU_udd_3456,"Chemistry, kand.2år"
EDU_udd_3457,"Mathematics, kand.2år"
EDU_udd_3458,"Physics, kand.2år"
EDU_udd_3459,"Matematik-økonomi, kand.2år"
EDU_udd_3460,"Biology, kand.2år"
EDU_udd_3461,"Audiologopædi, kand.2år"
EDU_udd_3462,"Robotics, civilingeniør 2år"
EDU_udd_3463,"Electronics, civilingeniør 2år"
EDU_udd_3464,"Electronics, civilingeniør 2år"
EDU_udd_3465,"Revision, kand.2år"
EDU_udd_3466,"Dansk, kand.2år"
EDU_udd_3467,"Pædagogik, kand.2år"
EDU_udd_3468,"Tysk sprog, litteratur og kultur, kand.2år"
EDU_udd_3469,"Filosofi, kand.2år"
EDU_udd_3470,"Historie, kand.2år"
EDU_udd_3471,"Medievidenskab, kand.2år"
EDU_udd_3472,"Litteraturvidenskab, kand.2år"
EDU_udd_3473,"Religion studier/Religionsvidenskab, kand.2år"
EDU_udd_3474,"Journalistik, kand.2år"
EDU_udd_3475,"Samfundsfag, kand.2år"
EDU_udd_3476,"Psykologi, kand.2år"
EDU_udd_3477,"Medicin, kand.3år"
EDU_udd_3478,"Medicin, kand.3år"
EDU_udd_3479,"Sundhedsfaglig kandidatuddannelse, kand.2år"
EDU_udd_3480,"Farmaci, kand.2år"
EDU_udd_3481,"Medicinal Chemistry, kand.2år"
EDU_udd_3482,"Idræt/Idræt og sundhed, kand.2år"
EDU_udd_3483,"Global Management and Manufacturing, ing.prof.bach."
EDU_udd_3484,"Economics and Business Administration, kand.2år"
EDU_udd_3485,"Supply Chain Digitalisation, civilingeniør 2år"
EDU_udd_3486,"Economics and Business Administration, kand.2år"
EDU_udd_3535,"International Food Quality and Health, kand.2år"
EDU_udd_3594,"Amu.soc, Omsorg og pleje i det kommunale sundhedsvæsen"
EDU_udd_3595,"Amu.bai, Erhvervsdykning i bygge- og anlægsbranchen"
EDU_udd_3596,"Amu.ind, Produktion af levnedsmidler, nydelsesmidler, foder"
EDU_udd_3598,fiktiv afsluttet grundforløb
EDU_udd_3599,"Amu.trp, transportoptimering"
EDU_udd_3600,"Amu.adm, administration og assistance i sundhedssektoren"
EDU_udd_3601,"Amu.met, transportteknisk område"
EDU_udd_3602,"Amu.bai, anvendelse af entreprenørmateriel"
EDU_udd_3603,"Amu.met, automatik- og procesteknisk område"
EDU_udd_3604,"Amu.met, flyteknisk område"
EDU_udd_3605,"Amu.bai, maling og overfladebehandling bygninger m.v."
EDU_udd_3606,"Amu.met, guld- og sølvsmedeområdet"
EDU_udd_3607,"Amu.adm, IKT-administration og vedligeholdelse"
EDU_udd_3608,"Amu.ind-met, skibsbygningstekniske område"
EDU_udd_3609,"Amu.adm, foto-, film-, tv- og redaktionel produktion"
EDU_udd_3610,"Amu.met, smedeteknisk område"
EDU_udd_3611,"Amu.bai, spildevandsbehandling"
EDU_udd_3612,"Amu.adm, detailhandel"
EDU_udd_3613,"Amu.adm, produktion af trykt og digital kommunikation"
EDU_udd_3614,"Amu.adm, handel og logistik"
EDU_udd_3615,"Amu.bai, stilladsmontage"
EDU_udd_3616,"Amu.adm, spedition og shipping"
EDU_udd_3617,"Amu.adm, offentlig forvaltning og sagsbehandling"
EDU_udd_3618,"Amu.adm, administration"
EDU_udd_3619,"Amu.adm, viden- og forretningsservice"
EDU_udd_3620,"Amu.adm, turist og rejse"
EDU_udd_3621,"Amu.bai, tagdækning o.lign. med tagpap, membraner og folier"
EDU_udd_3622,"Amu.ind-met, støberiteknisk område"
EDU_udd_3623,"Amu.adm, ledelse"
EDU_udd_3624,"Amu.met, maskin- og værktøjsområdet"
EDU_udd_3625,"Amu.bai, vejbygning og belægninger"
EDU_udd_3626,"Amu.met, elektronik- og svagstrømsteknisk område"
EDU_udd_3627,"Amu.met, data- og kommunikationsteknisk område"
EDU_udd_3628,"Amu.adm, finansiel rådgivning og forsikring"
EDU_udd_3629,"Amu.soc, pædagogisk arbejde med børn og unge"
EDU_udd_3630,"Amu.adm, forsikring og pension"
EDU_udd_3631,"Amu.bai, anlægskonstruktioner og råhuse"
EDU_udd_3632,"Amu.lev, industrislagtning og forædling af kødprodukter"
EDU_udd_3633,"Amu.bai, boringer på land og jordbundsundersøgelser"
EDU_udd_3634,"Amu.lev, detailforarbejdning og forædling af ferskvarer"
EDU_udd_3635,"Amu.mej, maskiner og teknik landbruget"
EDU_udd_3636,"Amu.srv, ejendomsservice"
EDU_udd_3637,"Amu.bai, aptering af bygninger mv."
EDU_udd_3638,"Amu.lev, reception, servering og service"
EDU_udd_3639,"Amu.bai, nedrivning og affaldshåndtering"
EDU_udd_3640,"Amu.mej, planteproduktion i landbruget"
EDU_udd_3641,"Amu.mej, husdyrproduktion i landbruget"
EDU_udd_3642,"Amu.mej, pasning af zoodyr, hobbydyr og fisk"
EDU_udd_3643,"Amu.bai, kloakering"
EDU_udd_3644,"Amu.bai, isolering af tekniske anlæg"
EDU_udd_3645,"Amu.bai, projektering, sagsbeh., reg. og teknisk salg"
EDU_udd_3646,"Amu.mej, produktion og pakning mejeriprodukter"
EDU_udd_3647,"Amu.lev, brød-, kage-, dessert- og konfekturefremstilling"
EDU_udd_3648,"Amu.ind, laboratorieservice"
EDU_udd_3649,"Amu.lev, madfremstilling - institutionskøkkener"
