code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people,program_group,is_primary_code
HEA_ICD10_DJ342,HEA,ICD10,DJ342,Næseseptum deviation,Næseseptum deviation,,,Deviated nasal septum,Deviated nasal septum,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DJ34,category,209627,98108,0.010866,,
HEA_ICD10_DZ098,HEA,ICD10,DZ098,Kontrolundersøgelse efter anden behandling af anden tilstand,Kontrolundersøgelse efter anden behandling af anden tilstand,,,Follow-up examination after other treatment for other conditions,Follow-up examination after other treatment for other conditions,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ09,category,332466,245147,0.027152,,
HEA_ICD10_DZ848A1,HEA,ICD10,DZ848A1,Familieanamnese med hereditær non-polypøs kolorektal cancer (HNPCC),Familieanamnese med hereditær non-polypøs kolorektal cancer (HNPCC),,,Family history of hereditary non-polyposis colorectal cancer (HNPCC),Family history of other conditions,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ848,subcategory,8422,3845,0.000426,,
HEA_ICD10_DZ348A,HEA,ICD10,DZ348A,"Graviditet, flergangsfødende","Graviditet, flergangsfødende",,,"Pregnancy, multipara",Supervision of normal pregnancy,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ348,subcategory,1898815,198603,0.021997,,
HEA_ICD10_DZ340,HEA,ICD10,DZ340,"Graviditet, førstegangsfødende","Graviditet, førstegangsfødende",,,Supervision of normal first pregnancy,Supervision of normal first pregnancy,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ34,category,2399397,608389,0.067384,,
HEA_ICD10_DS901A,HEA,ICD10,DS901A,Kontusion af tå UNS,Kontusion af tå UNS,,,"Contusion of toe, NOS",Superficial injury of ankle and foot,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS901,subcategory,17405,16138,0.001787,,
HEA_ICD10_DZ035,HEA,ICD10,DZ035,Observation pga. mistanke om anden hjerte-kar-lidelse,Observation pga. mistanke om anden hjerte-kar-lidelse,,,Observation for other suspected cardiovascular diseases,Observation for other suspected cardiovascular diseases,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ03,category,1467961,903476,0.100067,,
HEA_ICD10_DZ014,HEA,ICD10,DZ014,Kontakt mhp. gynækologisk undersøgelse,Kontakt mhp. gynækologisk undersøgelse,,,Gynaecological examination (general)(routine),Gynaecological examination (general)(routine),who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ01,category,55212,44640,0.004944,,
HEA_ICD10_DS019,HEA,ICD10,DS019,Åbent sår på hovedet UNS,Åbent sår på hovedet UNS,,,"Open wound of head, part unspecified","Open wound of head, part unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS01,category,387057,339519,0.037604,,
HEA_ICD10_DT140B,HEA,ICD10,DT140B,Kontusion UNS,Kontusion UNS,,,"Contusion, NOS",Injury of unspecified body region,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT140,subcategory,47308,43753,0.004846,,
HEA_ICD10_DN974,HEA,ICD10,DN974,Kvindelig infertilitet ved tilstande hos manden,Kvindelig infertilitet ved tilstande hos manden,,,Female infertility associated with male factors,Female infertility associated with male factors,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN97,category,115052,27339,0.003028,,
HEA_ICD10_DN870,HEA,ICD10,DN870,Let dysplasi på livmoderhalsen,Let dysplasi på livmoderhalsen,,,Mild cervical dysplasia,Mild cervical dysplasia,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN87,category,23484,17125,0.001897,,
HEA_ICD10_DO800,HEA,ICD10,DO800,Spontan enkeltfødsel med hovedpræsentation,Spontan enkeltfødsel med hovedpræsentation,,,Spontaneous vertex delivery,Spontaneous vertex delivery,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO80,category,1275399,816074,0.090387,,
HEA_ICD10_DD229,HEA,ICD10,DD229,Nævus UNS,Nævus UNS,,,"Melanocytic naevi, unspecified","Melanocytic naevi, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD22,category,62857,35923,0.003979,,
HEA_ICD10_DZ390,HEA,ICD10,DZ390,Pleje og undersøgelse efter fødsel,Pleje og undersøgelse efter fødsel,,,Care and examination immediately after delivery,Care and examination immediately after delivery,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ39,category,121387,84847,0.009397,,
HEA_ICD10_DQ231A,HEA,ICD10,DQ231A,Valvula aortae bicuspidalis,Valvula aortae bicuspidalis,,,Congenital insufficiency of aortic valve,Congenital malformations of aortic and mitral valves,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ231,subcategory,13647,4882,0.000541,,
HEA_ICD10_DZ392,HEA,ICD10,DZ392,Rutineundersøgelse efter fødsel,Rutineundersøgelse efter fødsel,,,Routine postpartum follow-up,Routine postpartum follow-up,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ39,category,426206,254459,0.028183,,
HEA_ICD10_DZ114,HEA,ICD10,DZ114,Screening for HIV-infektion,Screening for HIV-infektion,,,Special screening examination for human immunodeficiency virus [HIV],Special screening examination for human immunodeficiency virus [HIV],who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ11,category,21934,17392,0.001926,,
HEA_ICD10_DE221,HEA,ICD10,DE221,Hyperprolaktinæmi,Hyperprolaktinæmi,,,Hyperprolactinaemia,Hyperprolactinaemia,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DE22,category,43961,9389,0.00104,,
HEA_ICD10_DO820,HEA,ICD10,DO820,Enkeltfødsel ved elektivt kejsersnit,Enkeltfødsel ved elektivt kejsersnit,,,Delivery by elective caesarean section,Delivery by elective caesarean section,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO82,category,109278,91257,0.010107,,
HEA_ICD10_DG562,HEA,ICD10,DG562,Neuropati i nervus ulnaris,Neuropati i nervus ulnaris,,,Lesion of ulnar nerve,Lesion of ulnar nerve,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DG56,category,60740,32133,0.003559,,
HEA_ICD10_DG729,HEA,ICD10,DG729,Myopati UNS,Myopati UNS,,,"Myopathy, unspecified","Myopathy, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DG72,category,7593,3791,0.00042,,
HEA_ICD10_DN971,HEA,ICD10,DN971,Kvindelig infertilitet ved tilstande i æggelederne,Kvindelig infertilitet ved tilstande i æggelederne,,,Female infertility of tubal origin,Female infertility of tubal origin,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN97,category,36058,13998,0.00155,,
HEA_ICD10_DG470,HEA,ICD10,DG470,Insomni,Insomni,,,Disorders of initiating and maintaining sleep [insomnias],Disorders of initiating and maintaining sleep [insomnias],who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DG47,category,5228,2415,0.000267,,
HEA_ICD10_DZ321L,HEA,ICD10,DZ321L,Bekræftet graviditet med ukendt lokalisation (PUL),Bekræftet graviditet med ukendt lokalisation (PUL),,,Confirmed pregnancy with unknown localization (PUL),Pregnancy examination and test,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ321,subcategory,38773,17752,0.001966,,
HEA_ICD10_DD249,HEA,ICD10,DD249,Godartet tumor i mamma UNS,Godartet tumor i mamma UNS,,,Benign tumor of the breast NOS,Benign neoplasm of breast,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD24,category,95335,64683,0.007164,,
HEA_ICD10_DN979,HEA,ICD10,DN979,Kvindelig infertilitet UNS,Kvindelig infertilitet UNS,,,"Female infertility, unspecified","Female infertility, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN97,category,184525,71508,0.00792,,
HEA_ICD10_DO009,HEA,ICD10,DO009,Ektopisk graviditet UNS,Ektopisk graviditet UNS,,,"Ectopic pregnancy, unspecified","Ectopic pregnancy, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO00,category,10240,6731,0.000746,,
HEA_ICD10_DM512E,HEA,ICD10,DM512E,Lumbosakral diskusprolaps UNS,Lumbosakral diskusprolaps UNS,,,Lumbar-sacral intervertebral disc prolapse NOS,Other intervertebral disc disorders,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM512,subcategory,7158,5394,0.000597,,
HEA_ICD10_DN978B,HEA,ICD10,DN978B,Kvindelig infertilitet ved tilstande i ovarierne,Kvindelig infertilitet ved tilstande i ovarierne,,,Female infertility due to conditions in the ovaries,Female infertility,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN978,subcategory,14600,2681,0.000297,,
HEA_ICD10_DN879,HEA,ICD10,DN879,Dysplasi på livmoderhalsen UNS,Dysplasi på livmoderhalsen UNS,,,"Dysplasia of cervix uteri, unspecified","Dysplasia of cervix uteri, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN87,category,41435,25577,0.002833,,
HEA_ICD10_DL449,HEA,ICD10,DL449,Papuloskvamøs sygdom UNS,Papuloskvamøs sygdom UNS,,,"Papulosquamous disorder, unspecified","Papulosquamous disorder, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DL44,category,191,143,1.6e-05,,
HEA_ICD10_DS050A,HEA,ICD10,DS050A,Abrasio på cornea uden fremmedlegeme,Abrasio på cornea uden fremmedlegeme,,,Corneal abrasion without foreign body,Injury of eye and orbit,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS050,subcategory,85298,74642,0.008267,,
HEA_ICD10_DM232,HEA,ICD10,DM232,Gammel menisklæsion,Gammel menisklæsion,,,Derangement of meniscus due to old tear or injury,Derangement of meniscus due to old tear or injury,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM23,category,426661,231007,0.025586,,
HEA_ICD10_DS202,HEA,ICD10,DS202,Kontusion af thorax,Kontusion af thorax,,,Contusion of thorax,Contusion of thorax,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS20,category,258767,226417,0.025078,,
HEA_ICD10_DM073,HEA,ICD10,DM073,Anden form for psoriatisk artropati,Anden form for psoriatisk artropati,,,Other psoriatic arthropathies L40.5,Other psoriatic arthropathies L40.5,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM07,category,45870,10658,0.00118,,
HEA_ICD10_DS835B,HEA,ICD10,DS835B,Læsion af forreste korsbånd i knæled,Læsion af forreste korsbånd i knæled,,,Lesion of anterior cruciate ligament of knee,"Dislocation, sprain and strain of joints and ligaments of knee",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS835,subcategory,26921,12275,0.00136,,
HEA_ICD10_DE039,HEA,ICD10,DE039,Hypothyroidisme UNS,Hypothyroidisme UNS,,,"Hypothyroidism, unspecified","Hypothyroidism, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DE03,category,180141,68256,0.00756,,
HEA_ICD10_DS835,HEA,ICD10,DS835,Læsion af korsbånd i knæled,Læsion af korsbånd i knæled,,,Sprain and strain involving (anterior)(posterior) cruciate ligament of knee,Sprain and strain involving (anterior)(posterior) cruciate ligament of knee,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS83,category,186087,78543,0.008699,,
HEA_ICD10_DN970,HEA,ICD10,DN970,Kvindelig infertilitet ved anovulation,Kvindelig infertilitet ved anovulation,,,Female infertility associated with anovulation,Female infertility associated with anovulation,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN97,category,27874,7685,0.000851,,
HEA_ICD10_DZ314,HEA,ICD10,DZ314,Kontakt mhp. fertilitetsundersøgelse,Kontakt mhp. fertilitetsundersøgelse,,,Procreative investigation and testing,Procreative investigation and testing,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ31,category,17629,13946,0.001545,,
HEA_ICD10_DC833,HEA,ICD10,DC833,Diffust storcellet B-celle lymfom,Diffust storcellet B-celle lymfom,,,Diffuse large B-cell lymphoma,Diffuse large B-cell lymphoma,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DC83,category,173264,13030,0.001443,,
HEA_ICD10_DK528C,HEA,ICD10,DK528C,Pouchitis,Pouchitis,,,Pouchitis,Other noninfective gastroenteritis and colitis,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK528,subcategory,7793,1013,0.000112,,
HEA_ICD10_DZ080,HEA,ICD10,DZ080,Kontrolundersøgelse efter operation af kræft,Kontrolundersøgelse efter operation af kræft,,,Follow-up examination after surgery for malignant neoplasm,Follow-up examination after surgery for malignant neoplasm,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ08,category,363259,168323,0.018643,,
HEA_ICD10_DS600A,HEA,ICD10,DS600A,Kontusion af finger UNS,Kontusion af finger UNS,,,Contusion of finger NOS,Superficial injury of wrist and hand,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS600,subcategory,57260,49794,0.005515,,
HEA_ICD10_DK600,HEA,ICD10,DK600,Akut analfissur,Akut analfissur,,,Acute anal fissure,Acute anal fissure,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK60,category,14602,9931,0.0011,,
HEA_ICD10_DG440,HEA,ICD10,DG440,Hortons hovedpine,Hortons hovedpine,,,Cluster headache syndrome,Cluster headache syndrome,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DG44,category,25540,7942,0.00088,,
HEA_ICD10_DK501,HEA,ICD10,DK501,Crohns sygdom i tyktarmen,Crohns sygdom i tyktarmen,,,Crohn disease of large intestine,Crohn disease of large intestine,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK50,category,77518,9626,0.001066,,
HEA_ICD10_DE063,HEA,ICD10,DE063,Autoimmun thyroiditis,Autoimmun thyroiditis,,,Autoimmune thyroiditis,Autoimmune thyroiditis,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DE06,category,14571,7631,0.000845,,
HEA_ICD10_DC629,HEA,ICD10,DC629,Testikelkræft UNS,Testikelkræft UNS,,,"Testis, unspecified","Testis, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DC62,category,84950,13360,0.00148,,
HEA_ICD10_DG359,HEA,ICD10,DG359,Dissemineret sklerose UNS,Dissemineret sklerose UNS,,,Disseminated sclerosis NOS,Multiple sclerosis,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DG35,category,327342,26264,0.002909,,
HEA_ICD10_DZ803,HEA,ICD10,DZ803,Familieanamnese med kræft i mamma,Familieanamnese med kræft i mamma,,,Family history of malignant neoplasm of breast,Family history of malignant neoplasm of breast,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ80,category,94083,51457,0.005699,,
HEA_ICD10_DS241,HEA,ICD10,DS241,Anden eller ikke specificeret læsion af den torakale rygmarv,Anden eller ikke specificeret læsion af den torakale rygmarv,,,Other and unspecified injuries of thoracic spinal cord,Other and unspecified injuries of thoracic spinal cord,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS24,category,1466,801,8.9e-05,,
HEA_ICD10_DZ848,HEA,ICD10,DZ848,Familieanamnese med anden tilstand,Familieanamnese med anden tilstand,,,Family history of other specified conditions,Family history of other specified conditions,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ84,category,35684,28237,0.003127,,
HEA_ICD10_DR262,HEA,ICD10,DR262,Gangbesvær IKA,Gangbesvær IKA,,,"Difficulty in walking, not elsewhere classified","Difficulty in walking, not elsewhere classified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DR26,category,4606,3513,0.000389,,
HEA_ICD10_DG610,HEA,ICD10,DG610,Guillain-Barrés syndrom,Guillain-Barrés syndrom,,,Guillain-Barré syndrome,Guillain-Barré syndrome,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DG61,category,13905,5234,0.00058,,
HEA_ICD10_DS819,HEA,ICD10,DS819,Åbent sår på underben UNS,Åbent sår på underben UNS,,,"Open wound of lower leg, part unspecified","Open wound of lower leg, part unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS81,category,83851,62415,0.006913,,
HEA_ICD10_DJ931,HEA,ICD10,DJ931,Anden spontan pneumothorax,Anden spontan pneumothorax,,,Other spontaneous pneumothorax,Other spontaneous pneumothorax,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DJ93,category,30311,12296,0.001362,,
HEA_ICD10_DJ960,HEA,ICD10,DJ960,Akut respirationsinsufficiens,Akut respirationsinsufficiens,,,Acute respiratory failure,Acute respiratory failure,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DJ96,category,121831,76733,0.008499,,
HEA_ICD10_DF100,HEA,ICD10,DF100,Akut alkoholintoksikation,Akut alkoholintoksikation,,,Acute alcohol intoxication,Mental and behavioural disorders due to use of alcohol,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DF10,category,246082,133891,0.01483,,
HEA_ICD10_DI739C,HEA,ICD10,DI739C,Iskæmiske hvilesmerter i underekstremitet,Iskæmiske hvilesmerter i underekstremitet,,,Ischemic rest pain in lower extremity,Other peripheral vascular diseases,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DI739,subcategory,61405,26368,0.00292,,
HEA_ICD10_DD860,HEA,ICD10,DD860,Sarkoidose i lunger,Sarkoidose i lunger,,,Sarcoidosis of lung,Sarcoidosis of lung,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD86,category,33102,8653,0.000958,,
HEA_ICD10_DJ189,HEA,ICD10,DJ189,Pneumoni UNS,Pneumoni UNS,,,"Pneumonia, unspecified","Pneumonia, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DJ18,category,1069041,612390,0.067827,,
HEA_ICD10_DR060,HEA,ICD10,DR060,Dyspnø,Dyspnø,,,Dyspnoea,Dyspnoea,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DR06,category,544594,298015,0.033008,,
HEA_ICD10_DK632,HEA,ICD10,DK632,Tarmfistel,Tarmfistel,,,Fistula of intestine,Fistula of intestine,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK63,category,4695,2284,0.000253,,
HEA_ICD10_DC189,HEA,ICD10,DC189,Kræft i tyktarmen UNS,Kræft i tyktarmen UNS,,,"Colon, unspecified","Colon, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DC18,category,146926,34632,0.003836,,
HEA_ICD10_DC187,HEA,ICD10,DC187,Kræft i colon sigmoideum,Kræft i colon sigmoideum,,,Sigmoid colon,Sigmoid colon,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DC18,category,151170,42021,0.004654,,
HEA_ICD10_DR521,HEA,ICD10,DR521,Maligne smerter,Maligne smerter,,,Chronic intractable pain,Chronic intractable pain,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DR52,category,16818,12503,0.001385,,
HEA_ICD10_DR539,HEA,ICD10,DR539,Utilpashed eller udmattelse UNS,Utilpashed eller udmattelse UNS,,,Malaise or fatigue NOS,Malaise and fatigue,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DR53,category,94880,76940,0.008522,,
HEA_ICD10_DZ766,HEA,ICD10,DZ766,Kontakt afbrudt af patienten,Kontakt afbrudt af patienten,,,Patient contact terminated,Persons encountering health services in other circumstances,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ76,category,190149,163140,0.018069,,
HEA_ICD10_DM544,HEA,ICD10,DM544,Lændesmerter med ischias,Lændesmerter med ischias,,,Lumbago with sciatica,Lumbago with sciatica,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM54,category,141717,90276,0.009999,,
HEA_ICD10_DZ048,HEA,ICD10,DZ048,Kontakt mhp. undersøgelse og observation af anden årsag,Kontakt mhp. undersøgelse og observation af anden årsag,,,Examination and observation for other specified reasons,Examination and observation for other specified reasons,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ04,category,223176,169862,0.018814,,
HEA_ICD10_DN903,HEA,ICD10,DN903,Dysplasi i vulva UNS,Dysplasi i vulva UNS,,,"Dysplasia of vulva, unspecified","Dysplasia of vulva, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN90,category,5760,2023,0.000224,,
HEA_ICD10_DK573,HEA,ICD10,DK573,Divertikulose eller divertikulitis i tyktarmen uden perforation eller absces,Divertikulose eller divertikulitis i tyktarmen uden perforation eller absces,,,Diverticular disease of large intestine without perforation or abscess,Diverticular disease of large intestine without perforation or abscess,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK57,category,214398,136722,0.015143,,
HEA_ICD10_DH938A,HEA,ICD10,DH938A,Sent arveligt høretab,Sent arveligt høretab,,,Late-onset hereditary hearing loss,"Other disorders of ear, not elsewhere classified",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DH938,subcategory,19563,7709,0.000854,,
