code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level
SOC_ger7_1324505,SOC,ger7,1324505,Indbrud i fritidshus,Indbrud i fritidshus,,,Burglary i fritidshus,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1324,detail
SOC_ger7_1316625,SOC,ger7,1316625,Indbrud i virksomhed i øvrigt,Indbrud i virksomhed i øvrigt,,,Burglary i activity otherwise,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1316,detail
SOC_ger7_1398550,SOC,ger7,1398550,Bortfjernelse uden at betale,Bortfjernelse uden at betale,,,Bortfjernelse without at betale,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1398,detail
SOC_ger7_2610050,SOC,ger7,2610050,Kørekort mv. ikke medbragt (motorkøretøj/stor knallert),Kørekort mv. ikke medbragt (motorkøretøj/stor knallert),,,Driving licence etc. ikke medbragt (motorvehicle/stor knallert),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_3815538,SOC,ger7,3815538,Lov om forbud mod visse dopingmidler,Lov om forbud mod visse dopingmidler,,,Act on prohibition against visse dopingmidler,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3815,detail
SOC_ger7_2610087,SOC,ger7,2610087,Køre-hviletid,Køre-hviletid,,,Driving and rest time,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_2210074,SOC,ger7,2210074,"FUH. Motorfører med promille under 0,81 med personskade","FUH. Motorfører med promille under 0,81 med personskade",,,"Traffic accident Motor-vehicle driver with promille under 0,81 with personskade",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2210,detail
SOC_ger7_2610106,SOC,ger7,2610106,"Håndholdt teleudstyr mv., brug af (klip)","Håndholdt teleudstyr mv., brug af (klip)",,,"Handheld telecommunications equipment etc., brug of (penalty points)",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_1336507,SOC,ger7,1336507,Tyveri fra kasseapparat,Tyveri fra kasseapparat,,,Theft from kasseapparat,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1336,detail
SOC_ger7_1336504,SOC,ger7,1336504,Tyveri fra cafeteria/restaurant,Tyveri fra cafeteria/restaurant,,,Theft from cafeteria/restaurant,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1336,detail
SOC_ger7_2610068,SOC,ger7,2610068,"Oplysningspligt mv., ikke opfyldt","Oplysningspligt mv., ikke opfyldt",,,"Oplysningspligt etc., ikke opfyldt",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_1336512,SOC,ger7,1336512,Tyveri fra andre butikker,Tyveri fra andre butikker,,,Theft from other butikker,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1336,detail
SOC_ger7_1210510,SOC,ger7,1210510,Trusler om vold mv. mod offentlig myndighed,Trusler om vold mv. mod offentlig myndighed,,,Trusler om vold etc. against public authority,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1210,detail
SOC_ger7_2610025,SOC,ger7,2610025,"Gående, forpligtelser overfor","Gående, forpligtelser overfor",,,"Pedestrians, obligations towards",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_1336556,SOC,ger7,1336556,Tyveri fra lomme/taske/bagage,Tyveri fra lomme/taske/bagage,,,Theft from lomme/taske/bagage,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1336,detail
SOC_ger7_1252000,SOC,ger7,1252000,Simpel vold (via 1252),Simpel vold (via 1252),,,Simple assault (via 1252),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1252,detail
SOC_ger7_1304505,SOC,ger7,1304505,Dokumentfalsk,Dokumentfalsk,,,Document forgery,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1304,detail
SOC_ger7_1384515,SOC,ger7,1384515,Svig med EU-midler,Svig med EU-midler,,,Svig with EU-midler,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1384,detail
SOC_ger7_2610044,SOC,ger7,2610044,"Mobiltelefon mv., brug af","Mobiltelefon mv., brug af",,,"Mobiltelefon etc., brug af",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_3865000,SOC,ger7,3865000,Særlovgivning i øvrigt (via 3865),Særlovgivning i øvrigt (via 3865),,,Other special legislation (via 3865),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3865,detail
SOC_ger7_1398000,SOC,ger7,1398000,Berig.forbr. og formuekrænk. (via 1398),Berig.forbr. og formuekrænk. (via 1398),,,Enrichment offenses and property offenses (via 1398),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1398,detail
SOC_ger7_1415560,SOC,ger7,1415560,Anden misbrug af offentlig stilling/hverv,Anden misbrug af offentlig stilling/hverv,,,Anden misuse of public office/duty,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1415,detail
SOC_ger7_2210036,SOC,ger7,2210036,FUH. Motorfører med høj promille uden personskade,FUH. Motorfører med høj promille uden personskade,,,Traffic accident Motor-vehicle driver with high promille without personskade,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2210,detail
SOC_ger7_1357000,SOC,ger7,1357000,Bedrageri (via 1357),Bedrageri (via 1357),,,Fraud (via 1357),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1357,detail
SOC_ger7_3815541,SOC,ger7,3815541,"Lov om autorisation af sundhedspersoner, læger","Lov om autorisation af sundhedspersoner, læger",,,"Act on authorisation of health professionals, doctors",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3815,detail
SOC_ger7_3815,SOC,ger7,3815,Sundheds- og sociallove,Sundheds- og sociallove,,,Health and social laws,,,translated,CSV:SOC_ger7,medium,danish,SOC_ger7_381,subgroup
SOC_ger7_1180000,SOC,ger7,1180000,Utugt mv. (via 1180),Utugt mv. (via 1180),,,Disturbing peace etc. (via 1180),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1180,detail
SOC_ger7_1384705,SOC,ger7,1384705,Groft smugleri,Groft smugleri,,,Grave smugleri,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1384,detail
SOC_ger7_3810208,SOC,ger7,3810208,"Udlændingeloven, ulovligt arbejde/arbejdsgivere","Udlændingeloven, ulovligt arbejde/arbejdsgivere",,,"Aliens Act, ulovligt work/arbejdsgivere",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_1376507,SOC,ger7,1376507,"Hæleri, groft/forretningsmæssig","Hæleri, groft/forretningsmæssig",,,"Receiving stolen goods, groft/business-like",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1376,detail
SOC_ger7_3810725,SOC,ger7,3810725,Fyrværkeriloven,Fyrværkeriloven,,,Fireworks Act,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_3830000,SOC,ger7,3830000,"Love vedr. dyr, jagt mv. (via 3830)","Love vedr. dyr, jagt mv. (via 3830)",,,"Laws concerning animals, hunting etc. (via 3830)",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3830,detail
SOC_ger7_3855325,SOC,ger7,3855325,"Restaurationsloven, meddelt forbud","Restaurationsloven, meddelt forbud",,,"Restaurant and Licensing Act, prohibition issued",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3855,detail
SOC_ger7_3865505,SOC,ger7,3865505,Øvrige særlovgivning,Øvrige særlovgivning,,,Other special legislation,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3865,detail
SOC_ger7_3825750,SOC,ger7,3825750,Andre love vedrørende miljø,Andre love vedrørende miljø,,,Other laws regarding environment,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3825,detail
SOC_ger7_1390000,SOC,ger7,1390000,Hærværk (via 1390),Hærværk (via 1390),,,Vandalism (via 1390),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1390,detail
SOC_ger7_1339520,SOC,ger7,1339520,Brugstyveri af lastbil/varebil,Brugstyveri af lastbil/varebil,,,Joyriding / unauthorised use of lastbil/varebil,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1339,detail
SOC_ger7_1324710,SOC,ger7,1324710,Indbrud i kælder-/lofts-/pulterrum,Indbrud i kælder-/lofts-/pulterrum,,,Burglary i basement-/lofts-/pulterrum,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1324,detail
SOC_ger7_2210009,SOC,ger7,2210009,FUH. Spirituskørsel med personskade,FUH. Spirituskørsel med personskade,,,Traffic accident Drunk driving with personskade,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2210,detail
SOC_ger7_3855000,SOC,ger7,3855000,"Love vedr. spil, bev., næring (via 3855)","Love vedr. spil, bev., næring (via 3855)",,,"Offense related to games, betting, and trade (via 3855)",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3855,detail
SOC_ger7_1292000,SOC,ger7,1292000,Trusler (via 1292),Trusler (via 1292),,,Threats (via 1292),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1292,detail
SOC_ger7_1390520,SOC,ger7,1390520,"Hærværk, graffiti","Hærværk, graffiti",,,"Vandalism, graffiti",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1390,detail
SOC_ger7_2220015,SOC,ger7,2220015,"Spirituskørsel, ej betryggende","Spirituskørsel, ej betryggende",,,"Drunk driving, not betryggende",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2220,detail
SOC_ger7_2610138,SOC,ger7,2610138,"Hastighed, køretøjsbestemt (klip)","Hastighed, køretøjsbestemt (klip)",,,"Speed, vehiclesbestemt (penalty points)",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_3410506,SOC,ger7,3410506,"Våbenloven, skydevåben","Våbenloven, skydevåben",,,"Weaponsloven, firearms",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3410,detail
SOC_ger7_3830715,SOC,ger7,3830715,Fiskerilovgivningen,Fiskerilovgivningen,,,Fiskerilegislationen,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3830,detail
SOC_ger7_1210000,SOC,ger7,1210000,Vold o.l. mod off. myndighed (via 1210),Vold o.l. mod off. myndighed (via 1210),,,Assault etc. against public authority (via 1210),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1210,detail
SOC_ger7_2610009,SOC,ger7,2610009,Placering på vejen,Placering på vejen,,,Placering on vejen,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_2410000,SOC,ger7,2410000,Mangler ved køretøj (via 2410),Mangler ved køretøj (via 2410),,,Defects in vehicle (via 2410),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2410,detail
SOC_ger7_3815000,SOC,ger7,3815000,Sundheds- og sociallove (via 3815),Sundheds- og sociallove (via 3815),,,Health and social laws (via 3815),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3815,detail
SOC_ger7_2610128,SOC,ger7,2610128,"Svingning, ej sket uden ulempe (klip)","Svingning, ej sket uden ulempe (klip)",,,"Svingning, not sket without ulempe (penalty points)",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_3610000,SOC,ger7,3610000,Skatte og afgiftslove mv. (via 3610),Skatte og afgiftslove mv. (via 3610),,,Tax and other revenue laws etc. (via 3610),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3610,detail
SOC_ger7_2610166,SOC,ger7,2610166,Befordring af barn uden særligt sikkerhedsudstyr (klip),Befordring af barn uden særligt sikkerhedsudstyr (klip),,,Transport of child without special safety equipment (penalty points),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_1172005,SOC,ger7,1172005,Blufærdighedskrænkelse ved beføling,Blufærdighedskrænkelse ved beføling,,,Indecent exposure by groping,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1172,detail
SOC_ger7_1425520,SOC,ger7,1425520,Falsk anklage/bevisforvanskelse,Falsk anklage/bevisforvanskelse,,,False anklage/bevisforvanskelse,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1425,detail
SOC_ger7_1336506,SOC,ger7,1336506,Tyveri fra hotel/motel,Tyveri fra hotel/motel,,,Theft from hotel/motel,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1336,detail
SOC_ger7_1390510,SOC,ger7,1390510,Groft hærværk,Groft hærværk,,,Grave vandalism,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1390,detail
SOC_ger7_1289705,SOC,ger7,1289705,Frihedsberøvelse,Frihedsberøvelse,,,Deprivation of liberty,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1289,detail
SOC_ger7_1345505,SOC,ger7,1345505,Tyveri af cykel,Tyveri af cykel,,,Theft of cykel,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1345,detail
SOC_ger7_1376506,SOC,ger7,1376506,Hæleri,Hæleri,,,Receiving stolen goods,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1376,detail
SOC_ger7_3810505,SOC,ger7,3810505,Politivedtægten,Politivedtægten,,,Police Ordinance,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_3855305,SOC,ger7,3855305,Restaurationsloven,Restaurationsloven,,,Restaurant and Licensing Act,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3855,detail
SOC_ger7_1348515,SOC,ger7,1348515,Brugstyveri af andet,Brugstyveri af andet,,,Joyriding / unauthorised use of andet,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1348,detail
SOC_ger7_2610116,SOC,ger7,2610116,"Spærrelinjer, overskridelse i forbindelse med overhaling (klip)","Spærrelinjer, overskridelse i forbindelse med overhaling (klip)",,,"Solid lines, crossing i forbindelse with overtaking (penalty points)",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_1316235,SOC,ger7,1316235,Indbrud i offentligt kontor/bygning i øvrigt,Indbrud i offentligt kontor/bygning i øvrigt,,,Burglary i offentligt kontor/bygning otherwise,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1316,detail
SOC_ger7_1328510,SOC,ger7,1328510,Tyveri fra lastbil/varebil,Tyveri fra lastbil/varebil,,,Theft from lastbil/varebil,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1328,detail
SOC_ger7_1339522,SOC,ger7,1339522,Brugstyveri af registreret lastbil/varebil,Brugstyveri af registreret lastbil/varebil,,,Joyriding / unauthorised use of registreret lastbil/varebil,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1339,detail
SOC_ger7_2610072,SOC,ger7,2610072,Manglende registrering,Manglende registrering,,,Missing registration,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_1328505,SOC,ger7,1328505,Tyveri fra personbil,Tyveri fra personbil,,,Theft from personbil,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1328,detail
SOC_ger7_1336572,SOC,ger7,1336572,Tyveri i øvrigt,Tyveri i øvrigt,,,Theft otherwise,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1336,detail
SOC_ger7_3610901,SOC,ger7,3610901,Manglende registrering af køretøj,Manglende registrering af køretøj,,,Manglende registrering of vehicle,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3610,detail
SOC_ger7_1384505,SOC,ger7,1384505,Grov skattesvig,Grov skattesvig,,,Aggravated taxtesvig,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1384,detail
SOC_ger7_1345000,SOC,ger7,1345000,Tyv./brugstyv. af cykel (via 1345),Tyv./brugstyv. af cykel (via 1345),,,Theft/bicycle theft (via 1345),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1345,detail
SOC_ger7_1420505,SOC,ger7,1420505,Falsk forklaring for retten,Falsk forklaring for retten,,,False forklaring for retten,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1420,detail
SOC_ger7_1210515,SOC,ger7,1210515,Hindring af offentlig myndighed,Hindring af offentlig myndighed,,,Hindring of public authority,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1210,detail
SOC_ger7_3825721,SOC,ger7,3825721,Lov om planlægning,Lov om planlægning,,,Act on planning,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3825,detail
SOC_ger7_1336538,SOC,ger7,1336538,Tyveri fra byggeplads,Tyveri fra byggeplads,,,Theft from byggeplads,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1336,detail
SOC_ger7_1320505,SOC,ger7,1320505,Indbrud i villa o.l.,Indbrud i villa o.l.,,,Burglary i villa o.l.,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1320,detail
SOC_ger7_1415545,SOC,ger7,1415545,Krænkelse af tavshedspligt,Krænkelse af tavshedspligt,,,Violation of tavshedspligt,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1415,detail
SOC_ger7_3840565,SOC,ger7,3840565,Bank- og sparekasselov,Bank- og sparekasselov,,,Banking and Savings Bank Act,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3840,detail
SOC_ger7_1398585,SOC,ger7,1398585,Uorden i forretningsbøger,Uorden i forretningsbøger,,,Disorder i shopsbooks,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1398,detail
SOC_ger7_3815531,SOC,ger7,3815531,Fødevareloven,Fødevareloven,,,Food Act,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3815,detail
SOC_ger7_1410000,SOC,ger7,1410000,Forbr. mod off. myndighed mv. (via 1410),Forbr. mod off. myndighed mv. (via 1410),,,Crime against public authority etc. (via 1410),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1410,detail
SOC_ger7_3830705,SOC,ger7,3830705,Jagtloven,Jagtloven,,,Hunting Act,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3830,detail
SOC_ger7_1180506,SOC,ger7,1180506,Rufferi,Rufferi,,,Procuring / pimping,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1180,detail
SOC_ger7_1410716,SOC,ger7,1410716,"Menneskesmugling, skærpende omstændighed","Menneskesmugling, skærpende omstændighed",,,"Menneskesmugling, aggravating circumstance",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1410,detail
SOC_ger7_3835711,SOC,ger7,3835711,"Køre-hviletid, fører","Køre-hviletid, fører",,,"Driving and rest time, driver",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3835,detail
SOC_ger7_1339510,SOC,ger7,1339510,Tyveri af uregistreret køretøj,Tyveri af uregistreret køretøj,,,Theft of uregistreret vehicle,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1339,detail
SOC_ger7_1460305,SOC,ger7,1460305,Uagtsomt manddrab i forbindelse med færdselsuheld,Uagtsomt manddrab i forbindelse med færdselsuheld,,,Negligent homicide i forbindelse with traffic accident,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1460,detail
SOC_ger7_3845717,SOC,ger7,3845717,Lov om civilt beredskab,Lov om civilt beredskab,,,Act on civilt beredskab,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3845,detail
SOC_ger7_1312510,SOC,ger7,1312510,"Brandstiftelse, forsætlig","Brandstiftelse, forsætlig",,,"Arson, intentional",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1312,detail
SOC_ger7_1286525,SOC,ger7,1286525,Forvoldt fare for liv eller førlighed,Forvoldt fare for liv eller førlighed,,, danger for life or physical ability,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1286,detail
SOC_ger7_1336522,SOC,ger7,1336522,Tyveri fra villa/landejendom,Tyveri fra villa/landejendom,,,Theft from villa/landejenjudgment,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1336,detail
SOC_ger7_1339505,SOC,ger7,1339505,Tyveri af registreret køretøj,Tyveri af registreret køretøj,,,Theft of registreret vehicle,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1339,detail
SOC_ger7_3810765,SOC,ger7,3810765,Lov om Danmarks Statistik,Lov om Danmarks Statistik,,,Act on Danmarks Statistik,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_2610034,SOC,ger7,2610034,Alkolåsordning,Alkolåsordning,,,Alcohol interlock order,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
