code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people,program_group,is_primary_code
EDU_disced_40751590,EDU,disced,40751590,"Fødevarer, bio- og laboratorieteknik, KVU (compound: 40751590)","Laboratorie-, fødevare- og procesteknologi i øvrigt, KVU",,,"Other laboratory, food and process technology, KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_407515,program,8870,5599,0.00062,,
EDU_disced_50581515,EDU,disced,50581515,"Teknisk, MVU (compound: 50581515)","Byggeri- og anlægsteknik i øvrigt, MVU",,,"Other building and civil engineering, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_505815,program,31638,16571,0.001835,,
EDU_disced_30302010,EDU,disced,30302010,Oplevelsesområdet (FJO) (compound: 30302010),Frisør,,,Hairdresser,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_303020,program,85626,51297,0.005682,,
EDU_disced_30251510,EDU,disced,30251510,Jordbrug og natur (FJO) (compound: 30251510),Anlægsgartner,,,Landscape Gardener,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_302515,program,25516,14197,0.001572,,
EDU_disced_70356020,EDU,disced,70356020,"Naturvidenskab, LVU (compound: 70356020)","Informatik, LVU",,,"Informatics, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703560,program,9218,5228,0.000579,,
EDU_disced_60802010,EDU,disced,60802010,"Jordbrug, natur og miljø, BACH (compound: 60802010)","Jordbrugsvidenskab, BACH",,,"Agricultural science, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_608020,program,2818,1678,0.000186,,
EDU_disced_70802010,EDU,disced,70802010,"Jordbrug, natur og miljø, LVU (compound: 70802010)","Jordbrugsvidenskab, LVU",,,"Agricultural science, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_708020,program,12191,7202,0.000798,,
EDU_disced_30102020,EDU,disced,30102020,"Omsorg, sundhed og pædagogik (OSP) (compound: 30102020)",Social- og sundhedsassistent,,,Social and Health Assistant,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_301020,program,340285,173130,0.019176,,
EDU_disced_30402010,EDU,disced,30402010,"Teknologiområdet, strøm og elektronik mv. (TBT) (compound: 30402010)",Data- og kommunikationsteknik,,,Data and communication technology,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_304020,program,51898,27645,0.003062,,
EDU_disced_30102510,EDU,disced,30102510,"Omsorg, sundhed og pædagogik (OSP) (compound: 30102510)",Hospitalsteknisk assistent,,,Hospitalsteknisk assistent,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_301025,program,2621,1571,0.000174,,
EDU_disced_60258510,EDU,disced,60258510,"Humanistisk og teologisk, BACH (compound: 60258510)","Erhvervssproglige bachelorer, BACH",,,"Business language bachelors, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602585,program,22863,13970,0.001547,,
EDU_disced_40951010,EDU,disced,40951010,"Politi og forsvar mv., KVU (compound: 40951010)","Politi og forsvar uden nærmere angivelse, KVU",,,"Police and defence, not further specified, KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_409510,program,43832,24318,0.002693,,
EDU_disced_70256510,EDU,disced,70256510,"Humanistisk og teologisk, LVU (compound: 70256510)","Engelsk, LVU",,,"English, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702565,program,22144,12842,0.001422,,
EDU_disced_50591520,EDU,disced,50591520,"Teknisk videnskab, MVU (compound: 50591520)","Kemisk og biokemisk teknologi, MVU",,,"Chemical and biochemical technology, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_505915,program,5870,3823,0.000423,,
EDU_disced_50253510,EDU,disced,50253510,"Humanistisk og teologisk, MVU (compound: 50253510)",Biblioteks- og informationsuddannelser,,,Library and information programmes,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_502535,program,19864,11131,0.001233,,
EDU_disced_50595010,EDU,disced,50595010,"Teknisk videnskab, MVU (compound: 50595010)","Maskinteknik og maskinkonstruktion, MVU",,,"Mechanical engineering and machine design, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_505950,program,14833,10965,0.001214,,
EDU_disced_20103020,EDU,disced,20103020,Alment gymnasiale uddannelser (compound: 20103020),Matematisk studenterkursus,,,Matematisk studenterkursus,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_201030,program,31344,18769,0.002079,,
EDU_disced_30555010,EDU,disced,30555010,"Teknologiområdet, maskinteknik og produktion (TBT) (compound: 30555010)",Plastmager,,,Plastics fabricator,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_305550,program,5997,2964,0.000328,,
EDU_disced_30401510,EDU,disced,30401510,"Teknologiområdet, strøm og elektronik mv. (TBT) (compound: 30401510)",Automatik og automationsproces,,,Automatics and automation processes,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_304015,program,25735,12473,0.001381,,
EDU_disced_50582015,EDU,disced,50582015,"Teknisk, MVU (compound: 50582015)","It-uddannelser, MVU",,,"IT programmes, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_505820,program,17873,9453,0.001047,,
EDU_disced_70393510,EDU,disced,70393510,"Samfundsvidenskab, LVU (compound: 70393510)","Statskundskab, LVU",,,"Political science, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703935,program,20796,17883,0.001981,,
EDU_disced_30201010,EDU,disced,30201010,Fødevarer mv. (FJO) (compound: 30201010),Bager og konditor,,,Baker and Confectioner,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_302010,program,59548,36138,0.004003,,
EDU_disced_30102010,EDU,disced,30102010,"Omsorg, sundhed og pædagogik (OSP) (compound: 30102010)",Social- og sundhedsuddannelse uden nærmere angivelse,,,"Social and health care programme, not further specified",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_301020,program,90407,79752,0.008833,,
EDU_disced_40382010,EDU,disced,40382010,"Samfundsfaglig, Økonomisk-Merkantil, KVU (compound: 40382010)","Finansøkonom mv., KVU",,,"Financial economist etc., KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_403820,program,74541,48618,0.005385,,
EDU_disced_40582410,EDU,disced,40582410,"Teknisk, KVU (compound: 40582410)","Installatør af stærkstrøms- og vvs-teknik uden nærmere angivelse, KVU",,,"Installer of electrical and plumbing technology, not further specified, KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_405824,program,8329,5663,0.000627,,
EDU_disced_70255210,EDU,disced,70255210,"Humanistisk og teologisk, LVU (compound: 70255210)","Dansk-nordisk sprog og litteratur, LVU",,,"Danish-Nordic language and literature, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702552,program,26548,14630,0.00162,,
EDU_disced_30156010,EDU,disced,30156010,"Kontor, handel og forretningsservice (KHF) (compound: 30156010)",Serviceassistentuddannelse,,,Service assistant programme,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_301560,program,27622,13360,0.00148,,
EDU_disced_30501510,EDU,disced,30501510,"Teknologiområdet, cykel-, auto- og skibsmekanik mv. (TBT) (compound: 30501510)",Cykel- og motorcykelmekaniker,,,Bicycle and Motorcycle Mechanic,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_305015,program,9613,4644,0.000514,,
EDU_disced_50894010,EDU,disced,50894010,"Sundhedsfaglig, MVU (compound: 50894010)","Tandplejer og klinisk tandteknik, MVU",,,"Dental hygienist and clinical dental technology, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_508940,program,13617,6158,0.000682,,
EDU_disced_30501520,EDU,disced,30501520,"Teknologiområdet, cykel-, auto- og skibsmekanik mv. (TBT) (compound: 30501520)",Entreprenør- og landbrugsmaskinmekaniker,,,Construction and agricultural machinery mechanic,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_305015,program,45677,26808,0.002969,,
EDU_disced_70353710,EDU,disced,70353710,"Naturvidenskab, LVU (compound: 70353710)","Geografi, LVU",,,"Geography, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703537,program,8378,5505,0.00061,,
EDU_disced_60251010,EDU,disced,60251010,"Humanistisk og teologisk, BACH (compound: 60251010)","Humanistisk uden nærmere angivelse, BACH",,,"Humanities, not further specified, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602510,program,34928,18121,0.002007,,
EDU_disced_70254510,EDU,disced,70254510,"Humanistisk og teologisk, LVU (compound: 70254510)","Religion og religionsvidenskab, LVU",,,"Religion and religious studies, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702545,program,5963,3444,0.000381,,
EDU_disced_40583015,EDU,disced,40583015,"Teknisk, KVU (compound: 40583015)","Maskinteknisk i øvrigt, KVU",,,"Other mechanical engineering, KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_405830,program,22929,13313,0.001475,,
EDU_disced_30556510,EDU,disced,30556510,"Teknologiområdet, maskinteknik og produktion (TBT) (compound: 30556510)",Finmekaniker,,,Fin mechanic,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_305565,program,9440,5741,0.000636,,
EDU_disced_70306540,EDU,disced,70306540,"Kunstnerisk, LVU (compound: 70306540)","Musik og musikpædagogik, LVU",,,"Music and music pedagogy, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703065,program,20069,11418,0.001265,,
EDU_disced_30452520,EDU,disced,30452520,"Teknologiområdet, grafisk teknik og medieproduktion (TBT) (compound: 30452520)",Mediegrafiker,,,Media graphic designer,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_304525,program,36616,23691,0.002624,,
EDU_disced_30453010,EDU,disced,30453010,"Teknologiområdet, grafisk teknik og medieproduktion (TBT) (compound: 30453010)",Grafisk tekniker,,,Graphic technician,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_304530,program,25811,15802,0.00175,,
EDU_disced_60306010,EDU,disced,60306010,"Kunstnerisk, BACH (compound: 60306010)","Konservering - restaurering uden nærmere angivelse, BACH",,,"Conservation-restoration, not further specified, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603060,program,1103,662,7.3e-05,,
EDU_disced_70306010,EDU,disced,70306010,"Kunstnerisk, LVU (compound: 70306010)","Konservering - restaurering uden nærmere angivelse, LVU",,,"Conservation-restoration, not further specified, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703060,program,702,404,4.5e-05,,
EDU_disced_30554510,EDU,disced,30554510,"Teknologiområdet, maskinteknik og produktion (TBT) (compound: 30554510)",Værktøjsuddannelser,,,Tooling programmes,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_305545,program,21156,12366,0.00137,,
EDU_disced_30155510,EDU,disced,30155510,"Kontor, handel og forretningsservice (KHF) (compound: 30155510)",Ejendomsservicetekniker,,,Ejendomsservice technician,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_301555,program,12135,5793,0.000642,,
EDU_disced_50891210,EDU,disced,50891210,"Sundhedsfaglig, MVU (compound: 50891210)","Bioanalytiker, MVU",,,"Biomedical laboratory scientist, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_508912,program,49899,21136,0.002341,,
EDU_disced_40892510,EDU,disced,40892510,"Sundhedsfaglig, KVU (compound: 40892510)","Omsorgsarbejde, KVU",,,"Care work, KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_408925,program,1135,784,8.7e-05,,
EDU_disced_30201515,EDU,disced,30201515,Fødevarer mv. (FJO) (compound: 30201515),Industrislagter,,,Industrial butcher [completed qualification],,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_302015,program,22008,16470,0.001824,,
EDU_disced_30653510,EDU,disced,30653510,Transport og logistikområdet (TBT) (compound: 30653510),"Chauffør mv., personbefordring",,,"Driver etc., passenger transport",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_306535,program,9902,5099,0.000565,,
EDU_disced_30204010,EDU,disced,30204010,Fødevarer mv. (FJO) (compound: 30204010),Tjener,,,Waiter,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_302040,program,33015,19217,0.002128,,
EDU_disced_50593010,EDU,disced,50593010,"Teknisk videnskab, MVU (compound: 50593010)","Tele-, data- og it-teknologi mv., teknisk videnskab, MVU",,,"Tele, data and IT technology etc., engineering science, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_505930,program,749,414,4.6e-05,,
EDU_disced_50582010,EDU,disced,50582010,"Teknisk, MVU (compound: 50582010)","Tele-, data- og it-teknologi mv., teknisk, MVU",,,"Tele, data and IT technology etc., technical, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_505820,program,23763,14253,0.001579,,
EDU_disced_50589510,EDU,disced,50589510,"Teknisk, MVU (compound: 50589510)","Teknik og forretningsudvikling, MVU",,,"Technology and business development, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_505895,program,4072,2630,0.000291,,
EDU_disced_40585020,EDU,disced,40585020,"Teknisk, KVU (compound: 40585020)","Teknisk, produktion og produktudvikling i øvrigt, KVU",,,"Other technical, production and product development, KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_405850,program,17689,10303,0.001141,,
EDU_disced_80801010,EDU,disced,80801010,"Jordbrug, natur og miljø, Ph.d. (compound: 80801010)","Jordbrug, natur og miljø uden nærmere angivelse, Ph.d.",,,"Agriculture, nature and environment, not further specified, Ph.d.",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_808010,program,7930,4323,0.000479,,
EDU_disced_30251515,EDU,disced,30251515,Jordbrug og natur (FJO) (compound: 30251515),Produktionsgartner,,,Produktionsgartner,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_302515,program,5112,2722,0.000301,,
EDU_disced_30501525,EDU,disced,30501525,"Teknologiområdet, cykel-, auto- og skibsmekanik mv. (TBT) (compound: 30501525)",Flymekaniker,,,Fly mechanic [completed qualification],,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_305015,program,3564,1880,0.000208,,
EDU_disced_70258810,EDU,disced,70258810,"Humanistisk og teologisk, LVU (compound: 70258810)","Erhvervssprog, ling.merc., LVU",,,"Business language, ling.merc., LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702588,program,25373,12442,0.001378,,
EDU_disced_30557010,EDU,disced,30557010,"Teknologiområdet, maskinteknik og produktion (TBT) (compound: 30557010)",Tekstil- og beklædningshåndværk,,,Textile and clothing crafts,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_305570,program,39881,31284,0.003465,,
EDU_disced_60393510,EDU,disced,60393510,"Samfundsvidenskab, BACH (compound: 60393510)","Statskundskab, BACH",,,"Political science, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603935,program,25493,15345,0.0017,,
EDU_disced_70391010,EDU,disced,70391010,"Samfundsvidenskab, LVU (compound: 70391010)","Samfundsvidenskab uden nærmere angivelse, LVU",,,"Social sciences, not further specified, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703910,program,38014,28731,0.003182,,
EDU_disced_70251215,EDU,disced,70251215,"Humanistisk og teologisk, LVU (compound: 70251215)","Arkæologi, klassisk, LVU",,,"Archaeology, classical, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702512,program,1282,749,8.3e-05,,
EDU_disced_80252010,EDU,disced,80252010,"Humanistisk og teologisk, Ph.d. (compound: 80252010)","Filosofi, Ph.d.",,,"Philosophy, Ph.d.",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_802520,program,10206,6110,0.000677,,
EDU_disced_29251035,EDU,disced,29251035,"Teknologi, byggeri og transport (TBT), grundforløb (compound: 29251035)","Produktion og udvikling, grundforløb",,,"Production and development, basic course",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_292510,program,38308,23645,0.002619,,
EDU_disced_60305010,EDU,disced,60305010,"Kunstnerisk, BACH (compound: 60305010)","Designer uden nærmere angivelse, BACH",,,"Designer, not further specified, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603050,program,8792,7287,0.000807,,
EDU_disced_70305010,EDU,disced,70305010,"Kunstnerisk, LVU (compound: 70305010)","Designer uden nærmere angivelse, LVU",,,"Designer, not further specified, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703050,program,2523,2514,0.000278,,
EDU_disced_60255510,EDU,disced,60255510,"Humanistisk og teologisk, BACH (compound: 60255510)","Mellemøstens sprog uden nærmere angivelse, BACH",,,"Middle Eastern languages, not further specified, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602555,program,3042,1887,0.000209,,
EDU_disced_70255510,EDU,disced,70255510,"Humanistisk og teologisk, LVU (compound: 70255510)","Mellemøstens sprog uden nærmere angivelse, LVU",,,"Middle Eastern languages, not further specified, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702555,program,1839,1157,0.000128,,
EDU_disced_60255210,EDU,disced,60255210,"Humanistisk og teologisk, BACH (compound: 60255210)","Dansk-nordisk sprog og litteratur, BACH",,,"Danish-Nordic language and literature, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602552,program,9133,5893,0.000653,,
EDU_disced_70803010,EDU,disced,70803010,"Jordbrug, natur og miljø, LVU (compound: 70803010)","Veterinærmedicin, LVU",,,"Veterinary medicine, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_708030,program,14126,7299,0.000808,,
EDU_disced_40582020,EDU,disced,40582020,"Teknisk, KVU (compound: 40582020)","Elektronik i øvrigt, KVU",,,"Other electronics, KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_405820,program,18813,10799,0.001196,,
EDU_disced_70252615,EDU,disced,70252615,"Humanistisk og teologisk, LVU (compound: 70252615)","Film og medievidenskab, LVU",,,"Film and media studies, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702526,program,9200,5348,0.000592,,
EDU_disced_30452010,EDU,disced,30452010,"Teknologiområdet, grafisk teknik og medieproduktion (TBT) (compound: 30452010)",Fotograf,,,Photographer,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_304520,program,10182,7715,0.000854,,
