code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people
HEA_atc_D07AB02,HEA,atc,D07AB02,"kortikosteroider, middelstærkt virkende (gruppe II), hydrocortisonbutyrat","kortikosteroider, middelstærkt virkende (gruppe II), hydrocortisonbutyrat",,,"corticosteroids, moderately potent (group II), hydrocortisone butyrate","Corticosteroids, moderately potent (group II), hydrocortisone butyrate",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D07AB,chemical_substance,6569041,2580837,0.285849
HEA_atc_R05DA04,HEA,atc,R05DA04,"opiumalkaloider og derivater, codein","opiumalkaloider og derivater, codein",,,"opiate alkaloids and derivatives, codeine","Opium alkaloids and derivatives, codeine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R05DA,chemical_substance,7647174,1339034,0.148309
HEA_atc_C09CA01,HEA,atc,C09CA01,"angiotensin II receptor blokkere (ARBS), usammensatte, losartan","angiotensin II receptor blokkere (ARBS), usammensatte, losartan",,,"Angiotensin II receptor blockers (ARBs), plain, losartan","Angiotensin II receptor blockers (ARBs), plain, losartan",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C09CA,chemical_substance,15667109,837718,0.092784
HEA_atc_A03FA01,HEA,atc,A03FA01,"propulsives, metoclopramid","propulsives, metoclopramid",,,"Propulsives, metoclopramide","Propulsives, metoclopramide",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A03FA,chemical_substance,3742782,1033793,0.114501
HEA_atc_N02AC04,HEA,atc,N02AC04,"diphenylpropylamin-derivater, dextropropoxyphen","diphenylpropylamin-derivater, dextropropoxyphen",,,"Diphenylpropylamine derivatives, dextropropoxyphene","Diphenylpropylamine derivatives, dextropropoxyphene",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N02AC,chemical_substance,800558,62548,0.006928
HEA_atc_N02AA01,HEA,atc,N02AA01,"naturlige opiumalkaloider, morphin","naturlige opiumalkaloider, morphin",,,"Natural opium alkaloids, morphine","Natural opium alkaloids, morphine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N02AA,chemical_substance,9324617,1053146,0.116644
HEA_atc_S01BC03,HEA,atc,S01BC03,"antiinflammatoriske midler, non-steroide, diclofenac","antiinflammatoriske midler, non-steroide, diclofenac",,,"Antiinflammatory agents, non-steroids, diclofenac","Antiinflammatory agents, non-steroids, diclofenac",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_S01BC,chemical_substance,710558,371291,0.041123
HEA_atc_S01AE02,HEA,atc,S01AE02,"fluoroquinoloner, norfloxacin","fluoroquinoloner, norfloxacin",,,"Fluoroquinolones, norfloxacin","Fluoroquinolones, norfloxacin",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_S01AE,chemical_substance,44303,22332,0.002473
HEA_atc_R05FA02,HEA,atc,R05FA02,"opiumderivater og expectorantia, opiumderivater og expectorantia","opiumderivater og expectorantia, opiumderivater og expectorantia",,,"opiate derivatives and expectorants, opiate derivatives and expectorants",opium derivatives and expectorants,who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R05FA,chemical_substance,3642833,1347704,0.149269
HEA_atc_S01KA01,HEA,atc,S01KA01,"viscoelastiske substanser, hyaluronsyre","viscoelastiske substanser, hyaluronsyre",,,"Viscoelastic substances, hyaluronic acid","Viscoelastic substances, hyaluronic acid",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_S01KA,chemical_substance,6892,5373,0.000595
HEA_atc_M01AB05,HEA,atc,M01AB05,"eddikesyre-derivater og beslægtede stoffer, diclofenac","eddikesyre-derivater og beslægtede stoffer, diclofenac",,,"acetic acid derivatives and related substances, diclofenac","Acetic acid derivatives and related substances, diclofenac",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_M01AB,chemical_substance,7729792,1827755,0.202439
HEA_atc_R01AD05,HEA,atc,R01AD05,"kortikosteroider, budesonid","kortikosteroider, budesonid",,,"Corticosteroids, budesonide","Corticosteroids, budesonide",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R01AD,chemical_substance,3589740,548656,0.060768
HEA_atc_D06AX01,HEA,atc,D06AX01,"andre antibiotika til udvortes brug, fusidinsyre","andre antibiotika til udvortes brug, fusidinsyre",,,"other antibiotics for topical use, fusidic acid","Other antibiotics for topical use, fusidic acid",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D06AX,chemical_substance,3956221,2295639,0.254261
HEA_atc_D02AF,HEA,atc,D02AF,"salicylsyrepræparater, salicylsyrepræparater","salicylsyrepræparater, salicylsyrepræparater",,,"salicylate preparations, salicylate preparations",Salicylic acid preparations,who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D02A,chemical_subgroup,53308,27889,0.003089
HEA_atc_A07EC02,HEA,atc,A07EC02,"aminosalicylsyre og analoger, mesalazin","aminosalicylsyre og analoger, mesalazin",,,"aminosalicylic acid and analogs, mesalamine","Aminosalicylic acid and similar agents, mesalazine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A07EC,chemical_substance,2098182,69796,0.00773
HEA_atc_R03AC03,HEA,atc,R03AC03,"selektive beta-2-adrenoceptor agonister, terbutalin","selektive beta-2-adrenoceptor agonister, terbutalin",,,"Selective beta-2-adrenoreceptor agonists, terbutaline","Selective beta-2-adrenoreceptor agonists, terbutaline",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R03AC,chemical_substance,9684598,1131075,0.125276
HEA_atc_S01FA05,HEA,atc,S01FA05,"antikolinergika, homatropin","antikolinergika, homatropin",,,"Anticholinergics, homatropine","Anticholinergics, homatropine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_S01FA,chemical_substance,2844,1494,0.000165
HEA_atc_N04BA02,HEA,atc,N04BA02,"dopa og dopa-derivater, levodopa og decarboxylase-hæmmer","dopa og dopa-derivater, levodopa og decarboxylase-hæmmer",,,"dopa and dopa derivatives, levodopa and decarboxylase inhibitors","Dopa and dopa derivatives, levodopa and decarboxylase inhibitor",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N04BA,chemical_substance,3124305,66837,0.007403
HEA_atc_N03AA02,HEA,atc,N03AA02,"barbiturater og derivater, phenobarbital","barbiturater og derivater, phenobarbital",,,"barbiturates and derivatives, phenobarbital","Barbiturates and derivatives, phenobarbital",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N03AA,chemical_substance,605125,39024,0.004322
HEA_atc_J01XE01,HEA,atc,J01XE01,"nitrofuran-derivater, nitrofurantoin","nitrofuran-derivater, nitrofurantoin",,,"Nitrofuran derivatives, nitrofurantoin","Nitrofuran derivatives, nitrofurantoin",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J01XE,chemical_substance,1748007,510378,0.056529
HEA_atc_R01AA07,HEA,atc,R01AA07,"sympatomimetika, usammensatte, xylometazolin","sympatomimetika, usammensatte, xylometazolin",,,"Sympathomimetics, plain, xylometazoline","Sympathomimetics, plain, xylometazoline",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R01AA,chemical_substance,459060,271076,0.030024
HEA_atc_D01AE14,HEA,atc,D01AE14,"andre fungicider til udvortes brug, ciclopirox","andre fungicider til udvortes brug, ciclopirox",,,"other fungicides for topical use, ciclopirox","Other antifungals for topical use, ciclopirox",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D01AE,chemical_substance,192812,101416,0.011233
HEA_atc_N05AB04,HEA,atc,N05AB04,"phenothiazin med piperazin-struktur, prochlorperazin","phenothiazin med piperazin-struktur, prochlorperazin",,,"phenothiazines with piperazine structure, prochlorperazine","Phenothiazines with piperazine structure, prochlorperazine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N05AB,chemical_substance,261991,37594,0.004164
HEA_atc_A07DA01,HEA,atc,A07DA01,"antipropulsiva, diphenoxylat","antipropulsiva, diphenoxylat",,,"antispasmodics, diphenoxylate","Antipropulsives, diphenoxylate",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A07DA,chemical_substance,261988,132531,0.014679
HEA_atc_N05AL01,HEA,atc,N05AL01,"benzamider, sulpirid","benzamider, sulpirid",,,"Benzamides, sulpiride","Benzamides, sulpiride",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N05AL,chemical_substance,182900,6390,0.000708
HEA_atc_M02AA07,HEA,atc,M02AA07,"antiinflammatorika, non-steroide, udvortes brug, piroxicam","antiinflammatorika, non-steroide, udvortes brug, piroxicam",,,"nonsteroidal anti-inflammatory drugs for topical use, piroxicam","Antiinflammatory preparations, non-steroids for topical use, piroxicam",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_M02AA,chemical_substance,216006,136782,0.01515
HEA_atc_A10AD01,HEA,atc,A10AD01,"insuliner og analoger til injektion, middel- og langtidsvirkende i kombinationer med hurtigtvirkende, insulin (human)","insuliner og analoger til injektion, middel- og langtidsvirkende i kombinationer med hurtigtvirkende, insulin (human)",,,"insulins and analogs for injection, intermediate- and long-acting in combination with rapid-acting, human insulin","Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting, insulin (human)",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A10AD,chemical_substance,1055690,37122,0.004112
HEA_atc_H03AA01,HEA,atc,H03AA01,"thyroideahormoner, levothyroxinnatrium","thyroideahormoner, levothyroxinnatrium",,,"thyroid hormones, levothyroxine sodium","Thyroid hormones, levothyroxine sodium",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_H03AA,chemical_substance,15159636,320538,0.035502
HEA_atc_D07BB04,HEA,atc,D07BB04,"kortikosteroider (gruppe II) og antiseptika, hydrocortisonbutyrat og antiseptika","kortikosteroider (gruppe II) og antiseptika, hydrocortisonbutyrat og antiseptika",,,"corticosteroids (group II) and antiseptics, hydrocortisone butyrate and antiseptics","Corticosteroids, moderately potent, combinations with antiseptics, hydrocortisone butyrate and antiseptics",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D07BB,chemical_substance,410614,258937,0.028679
HEA_atc_M01AE03,HEA,atc,M01AE03,"propionsyre-derivater, ketoprofen","propionsyre-derivater, ketoprofen",,,"Propionic acid derivatives, ketoprofen","Propionic acid derivatives, ketoprofen",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_M01AE,chemical_substance,524128,121600,0.013468
HEA_atc_S01ED03,HEA,atc,S01ED03,"beta-blokerende midler, levobunolol","beta-blokerende midler, levobunolol",,,"Beta blocking agents, levobunolol","Beta blocking agents, levobunolol",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_S01ED,chemical_substance,96826,4300,0.000476
HEA_atc_C01DA14,HEA,atc,C01DA14,"organiske nitrater, isosorbidmononitrat","organiske nitrater, isosorbidmononitrat",,,"organic nitrates, isosorbide mononitrate","Organic nitrates, isosorbide mononitrate",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C01DA,chemical_substance,3813995,173231,0.019187
HEA_atc_N05AF01,HEA,atc,N05AF01,"thioxanthen-derivater, flupentixol","thioxanthen-derivater, flupentixol",,,"Thioxanthene derivatives, flupentixol","Thioxanthene derivatives, flupentixol",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N05AF,chemical_substance,1139484,96314,0.010668
HEA_atc_S01ED02,HEA,atc,S01ED02,"beta-blokerende midler, betaxolol","beta-blokerende midler, betaxolol",,,"Beta blocking agents, betaxolol","Beta blocking agents, betaxolol",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_S01ED,chemical_substance,256811,9161,0.001015
HEA_atc_D07AC04,HEA,atc,D07AC04,"kortikosteroider, stærkt virkende (gruppe III), fluocinolon","kortikosteroider, stærkt virkende (gruppe III), fluocinolon",,,"corticosteroids, strongly active (group III), fluorocinolone","Corticosteroids, potent (group III), fluocinolone acetonide",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D07AC,chemical_substance,275019,97894,0.010843
HEA_atc_C05AA01,HEA,atc,C05AA01,"kortikosteroider, hydrocortison","kortikosteroider, hydrocortison",,,"Corticosteroids, hydrocortisone","Corticosteroids, hydrocortisone",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C05AA,chemical_substance,2238290,915672,0.101418
HEA_atc_A01AD02,HEA,atc,A01AD02,"andre midler til lokal behandling i mundhulen, benzydamin","andre midler til lokal behandling i mundhulen, benzydamin",,,"other agents for local treatment in the oral cavity, benzadamine","Other agents for local oral treatment, benzydamine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A01AD,chemical_substance,581959,373830,0.041405
HEA_atc_A02BA04,HEA,atc,A02BA04,"H2-receptor antagonister, nizatidin","H2-receptor antagonister, nizatidin",,,"H2-receptor antagonists, nizatidine","H2-receptor antagonists, nizatidine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A02BA,chemical_substance,774361,144801,0.016038
HEA_atc_D07AC13,HEA,atc,D07AC13,"kortikosteroider, stærkt virkende (gruppe III), mometason","kortikosteroider, stærkt virkende (gruppe III), mometason",,,"corticosteroids, strongly active (group III), mometasone","Corticosteroids, potent (group III), mometasone",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D07AC,chemical_substance,4215542,1466223,0.162396
HEA_atc_G04CB01,HEA,atc,G04CB01,"testosteron-5-alfa-reduktase inhibitorer, finasterid","testosteron-5-alfa-reduktase inhibitorer, finasterid",,,"Testosterone-5-alpha reductase inhibitors, finasteride","Testosterone-5-alpha reductase inhibitors, finasteride",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G04CB,chemical_substance,1603853,109197,0.012094
HEA_atc_A10BB03,HEA,atc,A10BB03,"sulfonylcarbamid, tolbutamid","sulfonylcarbamid, tolbutamid",,,"Sulfonylureas, tolbutamide","Sulfonylureas, tolbutamide",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A10BB,chemical_substance,432001,21207,0.002349
HEA_atc_N05BA08,HEA,atc,N05BA08,"benzodiazepin-derivater, bromazepam","benzodiazepin-derivater, bromazepam",,,"Benzodiazepine derivatives, bromazepam","Benzodiazepine derivatives, bromazepam",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N05BA,chemical_substance,2578362,93772,0.010386
HEA_atc_M01AB01,HEA,atc,M01AB01,"eddikesyre-derivater og beslægtede stoffer, indometacin","eddikesyre-derivater og beslægtede stoffer, indometacin",,,"salicylic acid derivatives and related substances, indomethacin","Acetic acid derivatives and related substances, indometacin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_M01AB,chemical_substance,457443,92091,0.0102
HEA_atc_G03CA04,HEA,atc,G03CA04,"naturlige og semisyntetiske østrogener, usammensatte, estriol","naturlige og semisyntetiske østrogener, usammensatte, estriol",,,"natural and semi-synthetic estrogens, unesterified, estriol","Natural and semisynthetic estrogens, plain, estriol",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G03CA,chemical_substance,1177986,153126,0.01696
HEA_atc_N05AC02,HEA,atc,N05AC02,"phenothiazin med piperidin-struktur, thioridazin","phenothiazin med piperidin-struktur, thioridazin",,,"phenothiazines with piperidine structure, thiordazine","Phenothiazines with piperidine structure, thioridazine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N05AC,chemical_substance,113389,6494,0.000719
HEA_atc_B03AA07,HEA,atc,B03AA07,"jern(II), orale midler, ferrosulfat","jern(II), orale midler, ferrosulfat",,,"Iron bivalent, oral preparations, ferrous sulfate","Iron bivalent, oral preparations, ferrous sulfate",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_B03AA,chemical_substance,2361123,389603,0.043152
HEA_atc_S01EA02,HEA,atc,S01EA02,"sympatomimetika til glaucombehandling, dipivefrin","sympatomimetika til glaucombehandling, dipivefrin",,,"sympathomimetics for glaucoma treatment, dipivefrin","Sympathomimetics in glaucoma therapy, dipivefrine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_S01EA,chemical_substance,121927,6680,0.00074
HEA_atc_R03BA02,HEA,atc,R03BA02,"glucocorticoider, budesonid","glucocorticoider, budesonid",,,"Glucocorticoids, budesonide","Glucocorticoids, budesonide",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R03BA,chemical_substance,9250504,889573,0.098527
HEA_atc_S01EB01,HEA,atc,S01EB01,"parasympatomimetika, pilocarpin","parasympatomimetika, pilocarpin",,,"Parasympathomimetics, pilocarpine","Parasympathomimetics, pilocarpine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_S01EB,chemical_substance,185714,12880,0.001427
HEA_atc_N05CD04,HEA,atc,N05CD04,"benzodiazepin-derivater, estazolam","benzodiazepin-derivater, estazolam",,,"Benzodiazepine derivatives, estazolam","Benzodiazepine derivatives, estazolam",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N05CD,chemical_substance,605857,51512,0.005705
HEA_atc_B03BA03,HEA,atc,B03BA03,"vitamin B12 (cyanocobalamin og derivater), hydroxocobalamin","vitamin B12 (cyanocobalamin og derivater), hydroxocobalamin",,,"vitamin B12 (cyanocobalamin and derivatives), hydroxocobalamin","Vitamin B12 (cyanocobalamin and analogues), hydroxocobalamin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_B03BA,chemical_substance,1140235,202683,0.022449
HEA_atc_N07CA02,HEA,atc,N07CA02,"midler mod svimmelhed, cinnarizin","midler mod svimmelhed, cinnarizin",,,"Antivertigo preparations, cinnarizine","Antivertigo preparations, cinnarizine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N07CA,chemical_substance,127081,56593,0.006268
